Year,Type,Weight_group,Hd Cnt,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Avg
2013,Feeder Steers: Medium and Large 1,750-800 CCL,986,130.96,129.98,121.86,124.46,124.56,120.64,127.43,134.48,133.41,140.11,145.05,138.46,130.23
2013,Feeder Steers: Medium and Large 1,800-850 CCM,561,,133.19,120.51,118.14,119.81,117.54,127.72,131.24,133.25,145.25,138.58,137.16,126.91
2013,Feeder Steers: Medium and Large 1,850-900 CCN,359,124.5,124.63,117.88,115.67,116.76,115.74,119.22,127.23,125.58,129.5,137.42,,119.55
2013,Feeder Steers: Medium and Large 1,900-950 CCO,44,,113.97,108.26,116.0,107.49,114.0,115.0,121.35,,,,,114.27
2013,Feeder Steers: Medium and Large 1,950-1000 CCP,12,115.0,107.0,,108.0,112.99,102.48,,,,,,,110.48
2013,Feeder Steers: Medium and Large 1,1000-1050 CCQ,22,,,106.0,105.04,104.06,,,,,,,,104.46
2013,Feeder Steers: Medium and Large 1-2,450-500 DEF,5,,,,,150.0,,,,,,,,150.0
2013,Feeder Steers: Medium and Large 1-2,500-550 DEG,94,,,165.75,,149.0,,,,,,,,164.57
2013,Feeder Steers: Medium and Large 1-2,550-600 DEH,9,,,,,,140.25,,,,,,,140.25
2013,Feeder Steers: Medium and Large 1-2,600-650 DEI,95,,,,,137.0,,,,,,161.0,,157.08
2013,Feeder Steers: Medium and Large 1-2,650-700 DEJ,137,,,,,,128.0,145.0,158.5,,,,,149.38
2013,Feeder Steers: Medium and Large 1-2,700-750 DEK,62,,,,,125.0,123.5,,,144.5,,146.0,,139.0
2013,Feeder Steers: Medium and Large 1-2,750-800 DEL,46,,,,,,,,146.0,,,,,146.0
2013,Feeder Steers: Medium and Large 1-2,800-850 DEM,136,,134.9,117.66,,,,,,136.0,148.0,135.25,,135.53
2013,Feeder Steers: Medium and Large 1-2,850-900 DEN,53,,,121.0,,119.56,,,,,,,,119.94
2013,Feeder Steers: Medium and Large 1-2,900-950 DEO,13,,,,,,,,,,,,125.0,125.0
2013,Feeder Steers: Medium and Large 1-2,950-1000 DEP,42,,,,,110.25,,,,,,,,110.25
2013,Feeder Steers: Medium and Large 2,200-250 DHA,26,230.81,228.02,,,,,203.23,217.5,,225.0,,,224.23
2013,Feeder Steers: Medium and Large 2,250-300 DHB,70,209.83,191.19,213.37,205.0,194.66,,200.09,215.85,,214.95,217.74,226.45,211.08
2013,Feeder Steers: Medium and Large 2,300-350 DHC,428,202.45,202.25,194.31,181.72,175.38,171.81,183.82,202.07,193.6,207.61,209.13,212.43,198.19
2013,Feeder Steers: Medium and Large 2,350-400 DHD,876,189.23,189.62,175.5,170.57,157.74,157.54,168.61,184.4,178.95,188.86,196.62,199.66,185.74
2013,Feeder Steers: Medium and Large 2,400-450 DHE,"1,627",174.42,175.06,164.12,161.91,149.98,147.66,154.39,172.08,171.58,179.65,189.73,187.62,172.64
2013,Feeder Steers: Medium and Large 2,450-500 DHF,"2,009",162.5,167.05,160.37,153.04,143.66,142.29,146.84,161.03,158.38,168.07,176.66,174.38,160.5
2013,Feeder Steers: Medium and Large 2,500-550 DHG,"2,439",155.71,157.18,152.15,145.02,140.11,136.07,140.85,152.07,151.71,160.08,165.48,165.03,151.7
2013,Feeder Steers: Medium and Large 2,550-600 DHH,"2,295",148.02,148.18,145.47,137.51,133.74,131.32,137.62,145.94,146.12,151.41,156.61,156.94,144.78
2013,Feeder Steers: Medium and Large 2,600-650 DHI,"1,709",142.42,139.72,137.83,134.19,129.97,125.43,133.83,142.12,141.08,144.96,150.77,150.0,139.04
2013,Feeder Steers: Medium and Large 2,650-700 DHJ,"1,152",134.47,133.55,129.7,129.39,125.18,122.9,131.02,138.34,137.48,143.75,144.6,144.06,134.73
2013,Feeder Steers: Medium and Large 2,700-750 DHK,784,129.23,129.43,125.9,123.67,120.0,123.88,128.98,135.49,133.88,134.73,139.11,138.48,129.9
2013,Feeder Steers: Medium and Large 2,750-800 DHL,413,121.87,122.72,120.32,119.5,117.73,117.27,121.83,129.61,127.41,129.07,134.56,133.44,123.41
2013,Feeder Steers: Medium and Large 2,800-850 DHM,163,116.0,,120.86,112.28,113.78,120.49,,122.34,125.61,125.9,129.1,,119.53
2013,Feeder Steers: Medium and Large 2,850-900 DHN,65,,,103.94,111.68,107.5,104.63,115.11,134.96,120.52,,123.03,,123.85
2013,Feeder Steers: Medium and Large 2,900-950 DHO,32,,121.5,,108.61,105.99,107.0,,115.51,,,,,112.37
2013,Feeder Steers: Medium and Large 2,950-1000 DHP,42,,105.0,116.0,104.0,100.0,106.5,,,,,,,106.9
2013,Feeder Steers: Medium and Large 2-3,800-850 GFK,9,,,115.5,,,,,,,,,,115.5
2013,Feeder Steers: Medium and Large 3,200-250 EBS,2,,,,,,,,,,215.0,,,215.0
2013,Feeder Steers: Medium and Large 3,250-300 EBT,2,,,,,,,,,,,202.0,,202.0
2013,Feeder Steers: Medium and Large 3,300-350 EBU,84,183.58,194.21,179.72,170.48,163.94,152.99,166.57,183.42,177.99,196.33,190.99,199.75,183.13
2013,Feeder Steers: Medium and Large 3,350-400 EBV,292,174.46,170.83,169.4,162.8,151.12,146.28,156.13,163.99,166.12,178.24,185.71,184.15,170.28
2013,Feeder Steers: Medium and Large 3,400-450 EBW,585,163.46,161.44,156.65,148.92,146.37,136.54,145.0,159.32,156.36,170.63,173.99,173.64,158.85
2013,Feeder Steers: Medium and Large 3,450-500 EBX,796,153.11,154.54,147.47,142.5,139.25,133.49,140.38,147.88,150.06,157.76,165.67,161.96,148.86
2013,Feeder Steers: Medium and Large 3,500-550 EBY,726,145.68,148.12,143.05,136.07,131.9,130.03,134.34,143.43,142.87,148.84,153.39,153.43,142.39
2013,Feeder Steers: Medium and Large 3,550-600 ECZ,652,144.49,141.53,137.19,135.84,128.08,128.3,127.17,138.53,138.67,143.24,147.89,143.12,138.05
2013,Feeder Steers: Medium and Large 3,600-650 ECA,344,138.93,130.32,124.68,125.56,122.21,121.38,123.57,132.62,130.43,137.36,139.26,143.11,130.1
2013,Feeder Steers: Medium and Large 3,650-700 ECB,203,128.91,129.0,119.81,118.74,116.96,116.18,122.53,128.83,131.7,135.7,133.04,135.55,126.46
2013,Feeder Steers: Medium and Large 3,700-750 ECC,107,127.51,118.39,113.05,112.66,113.87,111.26,114.59,127.37,124.18,132.01,123.9,123.62,119.26
2013,Feeder Steers: Medium and Large 3,750-800 ECD,46,120.0,,110.5,110.06,109.11,,120.43,120.29,122.2,,,,117.19
2013,Feeder Steers: Medium and Large 3,800-850 ECE,2,,,,,,,,,,,116.02,,116.02
2013,Feeder Holstein Steers: Large 3,250-300 EDY,2,98.97,,,,,,,,,,,,98.97
2013,Feeder Holstein Steers: Large 3,300-350 EDZ,9,,,,,,107.09,,,,,84.0,,101.72
2013,Feeder Holstein Steers: Large 3,350-400 EEA,6,,,,,,88.7,,,,,,,88.7
2013,Feeder Holstein Steers: Large 3,400-450 EEB,73,,,,85.66,,114.0,,,,,80.0,,111.9
2013,Feeder Holstein Steers: Large 3,450-500 EEC,19,,,,,80.0,,,110.0,,,,,106.82
2013,Feeder Holstein Steers: Large 3,500-550 EED,79,,,,,102.0,106.37,,,,,110.32,,107.03
2013,Feeder Holstein Steers: Large 3,550-600 EEE,4,,,,,,,,101.0,,,,,101.0
2013,Feeder Holstein Steers: Large 3,600-650 EEF,94,,,,,,,,,,111.0,105.5,,108.15
2013,Feeder Holstein Steers: Large 3,650-700 EEG,123,,101.1,,,98.0,94.5,,,,78.0,,,97.89
2013,Feeder Holstein Steers: Large 3,700-750 EEH,32,,,,,,88.5,,91.0,,,,,88.57
2013,Feeder Holstein Steers: Large 3,800-850 EEJ,32,,91.1,,,,,,,,,,,91.1
2013,Feeder Holstein Steers: Large 3,850-900 EEK,56,,91.0,,,,89.5,,85.0,,,,,90.32
2013,Feeder Holstein Steers: Medium and Large 3,500-550 CVF,4,,,,,,,120.0,,,,,,120.0
2013,Feeder Bulls: Medium and Large 1,200-250 CAA,178,236.86,242.4,228.14,165.98,209.84,208.91,219.87,235.59,251.67,231.72,240.71,250.56,230.6
2013,Feeder Bulls: Medium and Large 1,250-300 CAB,486,217.48,221.51,212.34,204.28,193.92,185.43,212.56,221.18,216.93,219.72,228.5,233.46,217.53
2013,Feeder Bulls: Medium and Large 1,300-350 CAC,"1,207",208.87,208.79,195.56,187.49,177.63,173.78,192.14,205.96,202.88,208.04,216.81,216.41,202.01
2013,Feeder Bulls: Medium and Large 1,350-400 CAD,"1,565",193.64,191.18,180.44,176.9,160.89,156.27,170.44,185.73,182.74,193.52,205.19,201.79,185.82
2013,Feeder Bulls: Medium and Large 1,400-450 CAE,"2,201",177.65,177.6,167.94,164.46,151.85,147.99,156.99,173.73,171.77,183.24,192.1,188.49,172.72
2013,Feeder Bulls: Medium and Large 1,450-500 CAF,"2,433",165.68,168.57,161.55,154.81,144.31,141.6,147.55,161.51,158.98,168.68,176.77,174.81,160.5
2013,Feeder Bulls: Medium and Large 1,500-550 CAG,"2,463",154.89,158.88,153.48,145.65,138.51,133.82,139.89,150.92,148.67,158.38,164.26,163.58,150.44
2013,Feeder Bulls: Medium and Large 1,550-600 CAH,"2,028",147.49,149.03,143.94,136.21,131.75,129.41,134.46,142.11,139.35,148.46,152.18,153.82,141.61
2013,Feeder Bulls: Medium and Large 1,600-650 CAI,"1,633",139.75,140.31,135.25,128.05,126.94,124.07,129.47,135.57,132.92,138.85,143.29,143.19,134.27
2013,Feeder Bulls: Medium and Large 1,650-700 CAJ,"1,108",132.27,131.54,125.8,122.76,121.76,118.51,125.35,132.03,126.84,132.87,137.58,135.24,128.59
2013,Feeder Bulls: Medium and Large 1,700-750 CAK,599,124.89,125.84,121.25,117.44,115.2,112.91,120.17,123.86,119.44,126.49,131.1,131.51,122.39
2013,Feeder Bulls: Medium and Large 1,750-800 CAL,351,120.31,120.62,112.38,110.4,110.78,109.43,114.12,115.79,111.31,122.03,124.36,122.32,115.68
2013,Feeder Bulls: Medium and Large 1,800-850 CAM,105,113.8,111.84,103.27,104.26,108.62,102.38,106.4,105.65,103.11,117.09,117.74,121.21,109.81
2013,Feeder Bulls: Medium and Large 1,850-900 CAN,33,104.38,,111.59,100.0,98.99,,109.14,107.26,92.46,,114.62,110.48,106.2
2013,Feeder Bulls: Medium and Large 1,900-950 CAO,20,,,99.69,100.0,,,89.01,,,,110.99,,101.47
2013,Feeder Bulls: Medium and Large 1,950-1000 CAP,6,,,95.5,93.77,,,,,,,,,94.35
2013,Feeder Bulls: Medium and Large 2,200-250 CBA,168,218.38,224.27,203.96,199.0,179.3,184.91,210.93,219.81,213.73,218.79,224.07,224.32,214.13
2013,Feeder Bulls: Medium and Large 2,250-300 CBB,480,203.5,206.09,196.99,187.6,179.4,180.88,181.34,208.21,204.21,207.08,215.63,215.44,199.89
2013,Feeder Bulls: Medium and Large 2,300-350 CBC,"1,673",195.11,192.44,184.43,173.95,165.61,163.03,176.12,188.12,191.18,193.83,197.6,201.13,185.86
2013,Feeder Bulls: Medium and Large 2,350-400 CBD,"2,627",179.81,179.16,170.16,164.97,153.62,148.57,157.89,176.2,171.81,183.27,191.32,187.95,172.14
2013,Feeder Bulls: Medium and Large 2,400-450 CBE,"3,839",167.3,167.74,159.66,153.66,144.79,141.68,147.68,163.59,161.49,173.87,180.06,177.71,160.65
2013,Feeder Bulls: Medium and Large 2,450-500 CBF,"4,253",157.93,159.16,152.29,146.78,138.72,136.01,140.55,152.4,151.33,160.15,166.59,165.89,151.09
2013,Feeder Bulls: Medium and Large 2,500-550 CBG,"4,184",147.07,149.01,144.26,138.85,132.54,128.88,134.76,143.7,142.7,150.76,155.49,154.14,142.29
2013,Feeder Bulls: Medium and Large 2,550-600 CBH,"3,037",139.39,140.3,137.83,131.52,126.92,123.36,129.31,137.19,134.19,140.93,146.61,145.31,134.96
2013,Feeder Bulls: Medium and Large 2,600-650 CBI,"2,037",131.84,130.62,128.19,124.44,121.46,119.4,124.34,131.34,128.11,134.26,137.75,138.2,128.51
2013,Feeder Bulls: Medium and Large 2,650-700 CBJ,"1,143",126.54,124.39,121.77,118.42,116.14,113.88,121.6,125.66,120.89,126.86,132.38,132.33,122.87
2013,Feeder Bulls: Medium and Large 2,700-750 CBK,695,120.09,118.96,113.93,112.43,109.24,107.53,114.36,120.54,114.21,121.1,126.34,124.3,116.6
2013,Feeder Bulls: Medium and Large 2,750-800 CBL,338,114.09,116.13,104.47,107.45,101.51,103.91,108.31,114.64,106.64,115.88,122.39,119.02,110.93
2013,Feeder Bulls: Medium and Large 2,800-850 CBM,73,106.6,113.27,107.25,100.41,103.0,96.03,95.5,103.21,94.5,106.9,119.67,,105.28
2013,Feeder Bulls: Medium and Large 2,850-900 CBN,19,105.5,112.25,99.88,103.24,106.5,,,100.0,99.66,110.58,,,104.27
2013,Feeder Bulls: Medium and Large 2,900-950 CBO,8,,,,,,,88.49,91.0,88.65,90.0,,,89.36
2013,Feeder Bulls: Medium and Large 2,950-1000 CBP,2,,,,,,,,,80.5,,,,80.5
2013,Feeder Bulls: Small and Medium 2,450-500 DYF,28,,,,134.5,,,,,,,,,134.5
2013,Feeder Bulls: Small and Medium 2,550-600 DZV,5,,121.0,,,,,,,,,,,121.0
2013,Feeder Bulls: Medium and Large 3,200-250 ENW,46,211.68,213.64,189.31,196.87,,167.58,,,200.0,204.0,203.26,196.0,201.84
2013,Feeder Bulls: Medium and Large 3,250-300 ENX,186,197.76,190.75,176.56,178.14,172.19,161.98,167.02,204.46,190.15,193.6,201.66,199.05,187.48
2013,Feeder Bulls: Medium and Large 3,300-350 ENY,909,179.56,179.07,170.75,164.13,154.3,152.39,158.29,173.42,173.51,181.95,191.83,188.43,172.43
2013,Feeder Bulls: Medium and Large 3,350-400 ENZ,"1,715",168.1,166.45,160.6,153.6,144.48,140.04,146.82,162.3,159.67,171.41,176.2,174.36,159.43
2013,Feeder Bulls: Medium and Large 3,400-450 EOA,"2,400",157.89,157.75,151.96,145.54,138.59,133.09,150.65,151.56,150.11,160.22,165.77,164.92,151.28
2013,Feeder Bulls: Medium and Large 3,450-500 EOB,"2,343",148.68,149.17,144.85,139.26,130.73,127.66,133.09,143.37,142.04,148.63,154.78,151.78,142.15
2013,Feeder Bulls: Medium and Large 3,500-550 EOC,"1,849",137.79,139.85,134.63,132.36,126.55,121.84,126.52,136.59,134.9,139.76,145.33,143.54,134.32
2013,Feeder Bulls: Medium and Large 3,550-600 EOD,"1,299",132.89,129.79,128.12,125.61,122.26,117.62,121.31,129.75,127.69,132.18,136.17,135.92,127.8
2013,Feeder Bulls: Medium and Large 3,600-650 EOE,758,124.12,121.78,119.93,119.3,116.33,111.79,117.73,123.93,122.65,126.18,127.77,127.8,121.42
2013,Feeder Bulls: Medium and Large 3,650-700 EOF,370,118.21,117.21,115.17,110.99,110.88,105.93,111.98,121.39,116.43,121.84,121.66,126.34,116.08
2013,Feeder Bulls: Medium and Large 3,700-750 EOG,213,110.26,112.35,107.56,105.5,104.28,100.8,107.0,115.38,109.54,117.52,119.0,117.84,109.76
2013,Feeder Bulls: Medium and Large 3,750-800 EOH,109,104.69,108.01,98.52,99.42,101.25,94.67,101.8,106.49,104.91,111.27,111.66,112.94,104.71
2013,Feeder Bulls: Medium and Large 3,800-850 EOI,5,,,,,,,,,100.0,114.49,,,105.68
2013,Feeder Bulls: Medium and Large 3,850-900 EOJ,2,,,,,,,102.0,,,,,,102.0
2013,Feeder Heifers: Medium and Large 1,200-250 EUG,77,203.82,212.11,188.21,187.98,197.07,,185.86,205.95,200.72,197.54,225.66,211.73,202.38
2013,Feeder Heifers: Medium and Large 1,250-300 EUH,280,188.45,193.86,184.63,185.36,174.82,167.77,179.54,188.39,188.2,189.56,197.73,196.55,189.47
2013,Feeder Heifers: Medium and Large 1,300-350 EUI,"1,021",177.98,181.02,174.35,166.62,160.41,152.17,167.69,177.73,172.51,179.33,191.89,194.63,176.96
2013,Feeder Heifers: Medium and Large 1,350-400 EUJ,"1,400",167.38,167.93,158.66,155.87,150.29,144.73,151.62,166.02,162.27,167.18,178.18,181.85,165.19
2013,Feeder Heifers: Medium and Large 1,400-450 EUK,"2,148",157.92,158.79,151.34,149.31,143.47,137.93,144.68,154.86,151.82,157.83,168.12,171.52,155.16
2013,Feeder Heifers: Medium and Large 1,450-500 EUL,"2,571",152.24,151.69,146.13,142.67,139.17,132.7,140.43,147.97,146.12,150.26,159.77,162.85,148.06
2013,Feeder Heifers: Medium and Large 1,500-550 EUM,"3,014",144.7,144.35,138.9,136.38,133.47,128.74,138.79,144.38,140.97,145.55,152.78,155.36,142.13
2013,Feeder Heifers: Medium and Large 1,550-600 EUN,"2,581",138.37,137.36,131.96,127.96,128.95,125.62,135.44,138.64,137.42,142.1,145.29,148.15,136.02
2013,Feeder Heifers: Medium and Large 1,600-650 EUO,"2,241",131.78,130.69,125.77,123.78,124.66,121.19,129.55,133.75,134.33,138.08,142.25,140.65,131.93
2013,Feeder Heifers: Medium and Large 1,650-700 EUP,"1,398",126.19,125.76,120.88,119.89,120.13,116.11,124.87,129.43,129.48,133.04,135.25,140.75,126.65
2013,Feeder Heifers: Medium and Large 1,700-750 EUQ,929,123.42,121.71,115.6,114.93,120.21,111.83,121.78,132.65,126.04,129.14,130.58,130.02,123.81
2013,Feeder Heifers: Medium and Large 1,750-800 EUR,563,118.64,117.69,115.35,111.95,109.05,109.24,115.59,120.55,120.29,131.35,126.09,140.85,118.29
2013,Feeder Heifers: Medium and Large 1,800-850 EUS,274,111.92,126.88,112.07,105.34,106.57,108.71,114.88,116.47,114.96,119.72,123.85,125.45,116.13
2013,Feeder Heifers: Medium and Large 1,850-900 EUT,89,102.52,111.44,112.5,104.1,101.71,100.6,108.62,110.0,110.0,123.66,122.5,106.79,107.41
2013,Feeder Heifers: Medium and Large 1,900-950 EUA,42,,,,102.34,102.69,,,,,,115.0,,103.8
2013,Feeder Heifers: Medium and Large 1,950-1000 EUB,24,108.67,,,94.43,92.47,,,,110.0,,,104.65,103.84
2013,Feeder Heifers: Medium and Large 1,1000-1050 EUC,29,,,,,,,108.62,100.24,,,,,107.46
2013,Feeder Heifers: Medium and Large 1-2,450-500 DOF,11,,,,,144.0,,,,,,,,144.0
2013,Feeder Heifers: Medium and Large 1-2,500-550 DOG,27,146.0,,,,,,,,,,,,146.0
2013,Feeder Heifers: Medium and Large 1-2,550-600 DOH,60,,,,,137.0,,141.0,141.0,,,,,139.66
2013,Feeder Heifers: Medium and Large 1-2,600-650 DOI,252,,,122.0,,133.5,120.0,135.3,141.61,,156.72,,,142.48
2013,Feeder Heifers: Medium and Large 1-2,650-700 DOJ,176,133.75,127.0,116.0,128.5,125.0,,,,,,,149.5,133.91
2013,Feeder Heifers: Medium and Large 1-2,700-750 DOK,310,124.0,,,,122.37,,,141.0,136.04,,,,130.63
2013,Feeder Heifers: Medium and Large 1-2,750-800 DOL,189,,,,,117.81,,,137.0,,,,142.0,135.4
2013,Feeder Heifers: Medium and Large 1-2,850-900 DON,10,,,,,105.0,,,,,,,,105.0
2013,Feeder Heifers: Medium and Large 2,200-250 QKB,120,183.53,189.95,181.01,178.85,176.18,165.0,175.63,183.4,186.81,186.3,192.63,196.56,184.91
2013,Feeder Heifers: Medium and Large 2,250-300 QKC,412,172.84,172.08,166.22,170.05,162.94,155.18,163.21,178.18,170.63,177.03,184.52,188.55,173.81
2013,Feeder Heifers: Medium and Large 2,300-350 QKD,"1,658",166.24,168.56,159.06,157.78,152.51,145.65,154.34,167.37,161.52,170.1,179.44,181.19,164.81
2013,Feeder Heifers: Medium and Large 2,350-400 QKE,"2,737",159.13,158.45,151.32,147.86,145.07,138.38,143.7,157.56,153.74,159.48,170.19,170.67,155.04
2013,Feeder Heifers: Medium and Large 2,400-450 QKF,"4,462",151.23,149.79,143.9,140.95,138.16,131.8,137.64,148.21,145.87,151.49,161.8,160.57,146.84
2013,Feeder Heifers: Medium and Large 2,450-500 QKG,"5,005",143.3,143.58,139.87,135.76,133.64,128.15,135.12,142.64,140.31,145.83,152.73,153.57,140.79
2013,Feeder Heifers: Medium and Large 2,500-550 QKH,"4,713",136.44,135.94,132.44,129.94,129.53,124.89,131.82,138.23,136.89,140.15,145.93,145.24,135.24
2013,Feeder Heifers: Medium and Large 2,550-600 QKI,"3,609",129.83,129.57,125.67,124.87,123.97,121.08,127.46,134.01,132.08,135.22,137.93,143.07,130.23
2013,Feeder Heifers: Medium and Large 2,600-650 QKJ,"2,437",123.67,123.41,120.31,120.84,120.85,115.11,122.72,128.82,128.06,131.82,132.32,133.52,125.45
2013,Feeder Heifers: Medium and Large 2,650-700 QKK,"1,176",119.84,117.54,115.33,116.14,114.64,112.37,119.04,124.83,122.54,125.66,129.15,126.62,119.84
2013,Feeder Heifers: Medium and Large 2,700-750 QKL,678,117.53,112.67,112.76,113.44,109.72,110.88,115.26,121.36,117.6,122.42,124.96,123.05,116.23
2013,Feeder Heifers: Medium and Large 2,750-800 QKM,353,110.76,109.95,105.13,103.95,104.89,104.57,111.61,114.25,114.84,119.67,123.23,119.0,110.8
2013,Feeder Heifers: Medium and Large 2,800-850 QKN,135,102.25,,103.0,101.93,97.0,107.43,105.0,118.23,119.52,113.02,134.0,125.08,121.52
2013,Feeder Heifers: Medium and Large 2,850-900 QKO,29,103.01,,,97.0,105.0,102.5,,103.0,105.55,,115.49,110.47,105.09
2013,Feeder Heifers: Medium and Large 2,900-950 QKA,12,,,,106.47,,,,,107.25,,,109.37,107.64
2013,Feeder Heifers: Medium and Large 2-3,800-850 GGD,59,,,,,,,124.0,,,,,,124.0
2013,Feeder Heifers: Medium and Large 3,200-250 EHU,71,174.12,174.67,174.94,150.19,157.63,149.0,156.92,170.66,165.07,169.67,179.27,185.72,168.49
2013,Feeder Heifers: Medium and Large 3,250-300 EHV,225,166.49,163.8,154.18,150.36,148.35,143.08,146.7,162.37,159.64,161.68,177.89,,157.62
2013,Feeder Heifers: Medium and Large 3,300-350 EHW,"1,031",154.17,157.37,150.51,146.29,143.21,135.6,141.62,155.52,152.09,158.13,166.81,165.9,151.94
2013,Feeder Heifers: Medium and Large 3,350-400 EHX,"2,194",148.0,147.14,141.67,139.42,137.56,130.66,136.51,147.06,143.73,149.14,157.29,156.17,143.63
2013,Feeder Heifers: Medium and Large 3,400-450 EHY,"3,005",140.25,140.81,135.98,134.16,131.37,125.35,131.19,139.81,138.96,142.96,148.71,147.69,137.9
2013,Feeder Heifers: Medium and Large 3,450-500 EHZ,"2,839",135.12,135.58,130.05,129.46,126.77,122.36,128.32,135.97,135.48,137.5,141.66,140.83,133.31
2013,Feeder Heifers: Medium and Large 3,500-550 EIA,"2,196",128.68,126.98,124.13,123.44,121.77,118.25,126.39,130.66,130.85,131.63,136.43,135.8,127.83
2013,Feeder Heifers: Medium and Large 3,550-600 EIB,"1,337",121.18,120.0,118.49,117.53,116.88,112.78,119.44,126.2,126.28,126.98,130.55,128.51,122.53
2013,Feeder Heifers: Medium and Large 3,600-650 EIC,760,117.46,115.11,113.13,111.6,112.16,108.33,114.85,122.38,120.33,121.86,125.0,120.4,117.12
2013,Feeder Heifers: Medium and Large 3,650-700 EID,303,109.39,110.68,107.86,105.11,107.62,99.68,111.03,118.29,114.92,119.9,119.74,121.32,112.18
2013,Feeder Heifers: Medium and Large 3,700-750 EIE,120,105.73,102.49,99.29,101.98,100.41,97.51,108.99,111.77,110.21,115.16,119.02,116.24,107.58
2013,Feeder Heifers: Medium and Large 3,750-800 EIF,73,109.75,98.09,96.18,,97.83,,105.42,103.76,103.19,106.19,112.98,109.76,104.0
