Year,Type,Weight_group,Hd Cnt,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Avg
2005,Feeder Bulls: Medium and Large 2,500-550 CBG,"8,794",108.21,111.33,114.63,119.64,119.84,115.78,109.93,110.3,109.97,108.44,109.26,112.46,111.81
2005,Feeder Bulls: Medium and Large 2,550-600 CBH,"6,034",102.92,105.13,108.92,113.26,113.9,110.33,105.14,105.81,105.6,103.92,105.22,107.89,106.9
2005,Feeder Bulls: Medium and Large 2,600-650 CBI,"3,591",98.47,98.77,102.99,108.13,108.46,105.25,101.21,101.52,100.94,100.0,100.58,103.49,102.18
2005,Feeder Bulls: Medium and Large 2,650-700 CBJ,"1,811",94.62,95.07,96.91,102.61,102.67,99.34,95.56,97.08,97.07,97.18,97.21,99.76,97.86
2005,Feeder Bulls: Medium and Large 2,700-750 CBK,832,90.04,89.56,92.57,96.77,97.4,94.78,91.73,92.15,93.57,92.43,93.06,95.55,93.31
2005,Feeder Bulls: Medium and Large 2,750-800 CBL,379,85.36,84.33,85.36,89.77,94.31,91.76,88.12,88.01,89.44,87.59,88.22,92.97,88.67
2005,Feeder Bulls: Medium and Large 2,800-850 CBM,80,82.37,81.16,86.0,83.54,88.76,84.59,81.85,84.05,80.25,82.73,83.46,91.0,83.88
2005,Feeder Bulls: Medium and Large 2,850-900 CBN,30,,79.5,70.0,,86.01,78.98,72.0,83.0,70.0,79.19,81.28,86.0,80.26
2005,Feeder Bulls: Medium and Large 2,900-950 CBO,20,73.5,69.0,70.0,77.99,72.0,74.5,,83.0,80.0,78.55,72.39,,75.71
2005,Feeder Bulls: Medium and Large 2,950-1000 CBP,6,,,,71.0,72.18,,,,,,65.0,,69.57
2005,Feeder Bulls: Medium and Large 2,1000-1050 CBQ,3,67.0,,,,77.0,,,,,,,,69.64
2005,Feeder Bulls: Small and Medium 2,200-250 DYA,27,149.14,158.06,142.5,170.51,155.0,,,158.7,165.0,155.3,157.26,161.18,156.76
2005,Feeder Bulls: Small and Medium 2,250-300 DYB,99,141.24,142.55,147.68,150.45,,148.11,147.77,145.17,141.79,143.2,142.85,154.0,145.72
2005,Feeder Bulls: Small and Medium 2,300-350 DYC,342,130.24,136.05,136.06,143.81,143.86,139.44,131.39,131.42,132.24,131.87,132.08,134.1,135.7
2005,Feeder Bulls: Small and Medium 2,350-400 DYD,772,121.98,125.96,126.05,135.41,135.68,128.51,122.46,119.7,124.24,119.14,122.39,123.8,125.63
2005,Feeder Bulls: Small and Medium 2,400-450 DYE,"1,027",113.15,114.9,118.44,128.16,127.43,118.58,113.79,112.81,113.5,109.83,114.17,115.86,116.18
2005,Feeder Bulls: Small and Medium 2,450-500 DYF,959,105.2,109.01,111.55,118.1,117.46,112.19,108.11,106.81,108.03,102.03,104.52,111.34,108.3
2005,Feeder Bulls: Small and Medium 2,500-550 DZU,32,,,,,,,,,,,,104.71,104.71
2005,Feeder Bulls: Small and Medium 2,550-600 DZV,8,,,,,,,,,,,,100.21,100.21
2005,Feeder Bulls: Small and Medium 2,600-650 DZW,2,,,,,,,,,,,,101.51,101.51
2005,Feeder Bulls: Small and Medium 2,650-700 DZX,2,,,,,,,,,,,,99.0,99.0
2005,Feeder Bulls: Small and Medium 2,750-800 DZZ,1,,,,,,,,,,,,95.0,95.0
2005,Feeder Bulls: Medium and Large 2-3,250-300 GGK,13,,,,,157.5,,,,,,,,157.5
2005,Feeder Bulls: Medium and Large 2-3,350-400 GGM,9,,,,,,,,,,,,135.0,135.0
2005,Feeder Bulls: Medium and Large 2-3,400-450 GGN,16,,,,,124.0,,,,,,,,124.0
2005,Feeder Bulls: Small 2-3,450-500 DZL,3,,,,,,106.0,,,,,,,106.0
2005,Feeder Bulls: Large 3,250-300 EOP,2,,,,,,,,,,,127.89,,127.89
2005,Feeder Bulls: Large 3,300-350 EOQ,6,128.0,131.0,125.0,,,,,,,127.0,126.94,,127.46
2005,Feeder Bulls: Large 3,350-400 EOR,4,,,120.0,,,,,,,,117.04,121.0,118.71
2005,Feeder Bulls: Large 3,400-450 EOS,7,110.0,,121.45,119.0,122.0,,,,,,114.01,,117.35
2005,Feeder Bulls: Large 3,450-500 EOT,4,105.0,110.0,,117.0,,,,105.0,,,,,109.16
2005,Feeder Bulls: Large 3,500-550 EOU,8,101.0,104.0,,110.0,109.0,,,,,96.0,95.2,,100.68
2005,Feeder Bulls: Large 3,550-600 EOV,3,87.99,,,,,,,,,,,,87.99
2005,Feeder Bulls: Large 3,650-700 EOX,2,,,,84.0,,,,,,,85.0,,84.49
2005,Feeder Bulls: Large 3,850-900 EPB,1,,,,,,,,,,,75.0,,75.0
2005,Feeder Bulls: Medium and Large 3,200-250 ENW,250,145.64,145.71,153.82,162.36,157.38,155.96,147.19,147.42,154.11,149.84,148.15,149.89,151.09
2005,Feeder Bulls: Medium and Large 3,250-300 ENX,686,139.5,140.46,143.43,148.25,153.45,147.66,135.79,141.32,141.59,136.76,138.25,143.53,142.27
2005,Feeder Bulls: Medium and Large 3,300-350 ENY,"1,985",131.37,132.52,135.69,140.88,142.22,137.14,130.85,131.59,133.38,131.72,132.08,135.08,134.36
2005,Feeder Bulls: Medium and Large 3,350-400 ENZ,"3,924",121.71,124.16,127.66,132.27,132.67,128.04,121.26,121.67,122.68,121.94,122.46,124.46,124.91
2005,Feeder Bulls: Medium and Large 3,400-450 EOA,"4,812",114.07,117.1,120.56,125.3,124.87,120.26,115.02,115.55,115.55,114.87,115.63,117.99,117.55
2005,Feeder Bulls: Medium and Large 3,450-500 EOB,"4,272",105.94,108.0,112.98,116.26,117.0,113.92,109.35,108.7,108.94,108.02,108.15,110.78,110.11
2005,Feeder Bulls: Medium and Large 3,500-550 EOC,"3,248",100.91,103.22,106.43,111.1,111.91,108.82,103.76,104.23,103.51,102.33,102.79,105.2,104.85
2005,Feeder Bulls: Medium and Large 3,550-600 EOD,"2,117",96.37,98.13,101.95,105.19,106.98,103.57,98.13,99.78,99.12,98.51,98.51,100.7,100.12
2005,Feeder Bulls: Medium and Large 3,600-650 EOE,"1,035",93.34,94.09,94.53,100.07,102.14,97.55,94.08,95.84,95.42,94.6,95.12,97.43,95.74
2005,Feeder Bulls: Medium and Large 3,650-700 EOF,487,87.95,89.26,94.64,94.72,98.25,92.21,90.45,92.11,92.42,90.55,90.09,94.75,91.48
2005,Feeder Bulls: Medium and Large 3,700-750 EOG,234,84.42,82.93,85.38,92.96,91.78,89.24,87.31,89.16,87.92,86.69,88.89,89.99,87.83
2005,Feeder Bulls: Medium and Large 3,750-800 EOH,121,80.19,77.37,85.17,83.14,90.42,82.86,84.39,84.09,85.59,80.52,85.52,86.05,83.96
2005,Feeder Bulls: Medium and Large 3,800-850 EOI,10,68.5,,,71.97,,,,78.0,74.35,,76.02,,73.39
2005,Feeder Bulls: Medium and Large 3,850-900 EOJ,4,,66.77,,,,,,,,77.0,78.0,,72.13
2005,Feeder Bulls: Medium and Large 3,900-950 EOK,1,,70.0,,,,,,,,,,,70.0
2005,Feeder Bulls: Small and Medium 3,200-250 EMQ,16,143.76,130.0,155.0,150.0,,148.97,,,,,150.0,149.87,147.26
2005,Feeder Bulls: Small and Medium 3,250-300 EMR,28,128.56,129.82,,150.0,,145.31,,128.0,,129.18,134.25,133.22,133.1
2005,Feeder Bulls: Small and Medium 3,300-350 EMS,58,121.18,125.51,127.17,138.14,135.86,138.72,125.0,,126.97,126.0,119.53,125.11,126.9
2005,Feeder Bulls: Small and Medium 3,350-400 EMT,96,112.98,116.29,116.77,126.63,133.65,126.69,119.65,117.27,117.6,118.0,114.37,120.25,117.26
2005,Feeder Bulls: Small and Medium 3,400-450 EMU,65,107.04,109.94,111.52,121.31,124.64,117.16,111.0,106.25,110.0,100.0,109.63,110.0,110.26
2005,Feeder Bulls: Small and Medium 3,450-500 EMV,46,100.75,104.21,110.48,99.49,114.75,112.96,105.0,101.0,,103.0,101.36,112.0,104.13
2005,Feeder Bulls: Small and Medium 3,500-550 EMW,35,96.91,,106.0,106.0,,103.86,101.0,,95.0,,95.0,94.0,98.43
2005,Feeder Bulls: Small and Medium 3,550-600 EMX,18,92.69,94.95,,,,,,,,,90.0,,92.79
2005,Feeder Bulls: Small and Medium 3,600-650 EMY,9,88.84,93.0,82.0,,,,,,,,,,88.53
2005,Feeder Bulls: Small and Medium 3,650-700 EMZ,6,85.5,,,,,,,,,,,,85.5
2005,Feeder Bulls: Small and Medium 3,700-750 ENA,1,82.0,,,,,,,,,,,,82.0
2005,Feeder Bulls: Small 3,250-300 EMF,2,,,137.0,,,,,,,,,,137.0
2005,Feeder Heifers: Large 1,250-300 DLB,1,,,,,,,,,,,140.0,,140.0
2005,Feeder Heifers: Large 1,300-350 DLC,1,,,,145.0,,,,,,,,,145.0
2005,Feeder Heifers: Large 1,400-450 DLE,2,,,121.47,,,,,,,,,,121.47
2005,Feeder Heifers: Large 1,450-500 DLF,4,,108.0,114.95,,,,,,,,108.0,,111.37
2005,Feeder Heifers: Large 1,500-550 DLG,4,99.0,,112.0,,,,,104.0,,,,,106.74
2005,Feeder Heifers: Large 1,550-600 DLH,11,100.0,96.33,99.5,108.53,,,,,,,101.0,,100.85
2005,Feeder Heifers: Large 1,600-650 DLI,16,94.0,,96.0,,,,,,,,98.0,,96.12
2005,Feeder Heifers: Large 1,650-700 DLJ,3,92.0,,94.0,94.0,,,,,,,,,93.35
2005,Feeder Heifers: Large 1,700-750 DLK,4,85.5,,95.0,95.0,,,,,,,,90.0,91.39
2005,Feeder Heifers: Large 1,750-800 DLL,4,85.48,83.0,,,,,,,,85.0,,,84.73
2005,Feeder Heifers: Large 1,850-900 DLN,3,79.5,,,,,,,,,,80.51,,80.17
2005,Feeder Heifers: Large 1,900-950 DLO,3,,,,,66.5,,,,,,74.01,,71.47
2005,Feeder Heifers: Large 1,950-1000 DLP,4,,,77.0,,65.0,,,,,,70.0,80.0,72.95
2005,Feeder Heifers: Medium and Large 1,200-250 EUG,387,148.11,157.19,162.88,170.65,174.62,171.92,156.79,155.09,157.44,162.19,160.13,164.76,164.42
2005,Feeder Heifers: Medium and Large 1,250-300 EUH,937,139.26,144.51,151.95,161.84,162.01,158.46,146.44,145.99,149.83,143.68,146.84,146.75,151.85
2005,Feeder Heifers: Medium and Large 1,300-350 EUI,"2,056",132.38,136.81,143.56,149.44,150.12,147.75,135.24,135.46,140.06,133.83,137.16,138.46,140.69
2005,Feeder Heifers: Medium and Large 1,350-400 EUJ,"2,317",124.75,127.52,132.81,138.7,137.79,136.6,126.73,126.51,128.1,124.05,127.67,128.57,130.28
2005,Feeder Heifers: Medium and Large 1,400-450 EUK,"3,267",120.2,124.66,128.09,134.08,132.99,129.52,121.02,120.4,121.23,118.15,120.48,123.38,124.9
2005,Feeder Heifers: Medium and Large 1,450-500 EUL,"3,124",114.03,118.47,122.62,128.39,126.71,123.28,116.87,115.86,116.18,113.18,116.18,118.6,119.74
2005,Feeder Heifers: Medium and Large 1,500-550 EUM,"2,884",109.16,114.89,117.98,122.37,121.9,116.74,110.88,112.5,111.98,108.78,110.26,114.04,114.44
2005,Feeder Heifers: Medium and Large 1,550-600 EUN,"2,346",104.35,106.92,112.13,114.94,115.03,111.9,107.38,110.04,109.29,106.62,105.87,109.08,109.84
2005,Feeder Heifers: Medium and Large 1,600-650 EUO,"1,521",99.75,100.67,107.15,109.19,109.98,108.15,105.28,106.16,105.4,103.89,101.9,105.23,105.19
2005,Feeder Heifers: Medium and Large 1,650-700 EUP,785,100.14,101.9,100.86,106.58,105.26,104.92,99.19,100.78,100.78,99.99,97.58,101.24,101.53
2005,Feeder Heifers: Medium and Large 1,700-750 EUQ,473,94.55,92.11,98.21,101.55,99.48,97.53,93.36,97.47,97.83,97.44,97.07,103.33,98.82
2005,Feeder Heifers: Medium and Large 1,750-800 EUR,138,90.95,91.68,92.58,98.41,97.62,95.02,89.61,91.96,91.19,91.9,91.28,94.76,92.89
2005,Feeder Heifers: Medium and Large 1,800-850 EUS,61,84.53,87.81,86.27,90.02,93.82,89.31,87.0,87.56,87.51,88.76,85.81,98.0,88.21
2005,Feeder Heifers: Medium and Large 1,850-900 EUT,44,82.67,83.0,82.81,,85.0,97.85,,85.46,84.95,81.97,86.0,92.0,87.85
2005,Feeder Heifers: Medium and Large 1,900-950 EUA,29,,80.5,85.0,76.0,86.4,85.33,83.5,79.5,75.0,82.47,,75.0,80.31
2005,Feeder Heifers: Medium and Large 1,950-1000 EUB,3,,,,,,75.0,,74.53,,,,,74.68
2005,Feeder Heifers: Medium and Large 1,1000-1050 EUC,34,,,65.0,79.16,85.0,82.0,,62.0,,,,90.5,82.26
2005,Feeder Heifers: Small and Medium 1,200-250 DMA,2,,135.96,,,,,,,,,,,135.96
2005,Feeder Heifers: Small and Medium 1,250-300 DMB,5,130.0,135.5,134.87,,,,,,,,,,134.12
2005,Feeder Heifers: Small and Medium 1,300-350 DMC,72,123.68,129.22,132.7,135.78,139.07,131.14,,122.12,129.13,126.23,129.6,,130.52
2005,Feeder Heifers: Small and Medium 1,350-400 DMD,155,115.95,121.77,123.96,128.5,131.97,123.64,,121.03,118.31,117.0,116.58,122.68,123.43
2005,Feeder Heifers: Small and Medium 1,400-450 DME,227,112.32,116.84,119.78,124.93,123.93,122.54,115.5,112.51,113.36,113.7,116.44,118.45,117.71
2005,Feeder Heifers: Small and Medium 1,450-500 DMF,225,107.42,112.18,116.3,119.97,118.72,107.83,109.04,110.35,109.99,105.2,106.38,111.95,111.91
2005,Feeder Heifers: Small and Medium 1,500-550 DMG,159,100.71,110.17,110.78,114.12,113.07,104.36,107.55,106.79,103.75,104.41,108.93,105.5,107.77
2005,Feeder Heifers: Small and Medium 1,550-600 DMH,101,96.72,102.91,107.48,109.17,108.45,99.98,100.26,106.63,,107.0,99.0,105.0,103.92
2005,Feeder Heifers: Small and Medium 1,600-650 DMI,64,93.95,97.6,101.99,99.86,106.99,105.0,,93.06,,95.0,98.0,99.87,97.03
2005,Feeder Heifers: Small and Medium 1,650-700 DMJ,32,93.97,,92.99,98.87,,,90.5,,,107.0,93.0,,92.71
2005,Feeder Heifers: Small and Medium 1,700-750 DMK,7,90.99,88.96,91.0,95.0,,,,,,,,,90.71
2005,Feeder Heifers: Small and Medium 1,750-800 DML,1,,,86.0,,,,,,,,,,86.0
2005,Feeder Heifers: Small 1,300-350 DNC,1,,,,,165.0,,,,,,,,165.0
2005,Feeder Heifers: Medium and Large 1-2,350-400 DOD,18,,,,134.75,,,,,,,,,134.75
2005,Feeder Heifers: Medium and Large 1-2,450-500 DOF,150,109.67,,,133.0,,,119.75,,,,,,119.21
2005,Feeder Heifers: Medium and Large 1-2,500-550 DOG,76,,,,,,,,111.0,,,113.0,,112.87
2005,Feeder Heifers: Medium and Large 1-2,550-600 DOH,224,,107.64,,,,,108.0,,113.0,,,,108.6
2005,Feeder Heifers: Medium and Large 1-2,600-650 DOI,27,,109.0,,,,,,,,,,104.0,105.44
2005,Feeder Heifers: Medium and Large 1-2,650-700 DOJ,72,,,,,,,98.0,,,,,,98.0
2005,Feeder Heifers: Medium and Large 1-2,700-750 DOK,120,,,,106.0,,,,,,,94.0,,103.4
2005,Feeder Heifers: Medium and Large 1-2,750-800 DOL,136,86.0,,,,,,91.0,,,,,108.0,97.91
2005,Feeder Heifers: Small and Medium 1-2,300-350 ESU,2,,,,,127.04,,,,,,,,127.04
2005,Feeder Heifers: Small and Medium 1-2,400-450 ESX,1,,,,,120.0,,,,,,,,120.0
2005,Feeder Heifers: Large 2,200-250 DRA,3,137.0,,143.0,,,,,,,,127.5,,135.9
2005,Feeder Heifers: Large 2,250-300 DRB,3,128.0,135.0,135.0,,,,,,,,,,132.56
2005,Feeder Heifers: Large 2,300-350 DRC,28,122.0,122.01,132.13,135.61,135.57,,,,,120.0,126.11,,128.67
2005,Feeder Heifers: Large 2,350-400 DRD,30,115.89,111.3,124.04,128.25,127.0,,,,,112.98,116.99,120.0,119.54
2005,Feeder Heifers: Large 2,400-450 DRE,62,111.0,110.78,119.22,119.77,118.0,,,107.0,,103.38,105.86,107.32,110.21
2005,Feeder Heifers: Large 2,450-500 DRF,71,104.11,103.29,112.25,114.72,116.66,,,105.57,,99.79,98.49,104.96,104.11
2005,Feeder Heifers: Large 2,500-550 DRG,44,98.62,99.87,106.47,109.63,113.0,,101.25,105.0,,96.74,97.21,97.33,101.32
2005,Feeder Heifers: Large 2,550-600 DRH,35,94.72,90.0,97.2,98.26,108.01,,97.32,100.47,,97.22,94.36,96.31,97.14
2005,Feeder Heifers: Large 2,600-650 DRI,24,86.49,89.7,92.95,92.98,,,92.0,95.0,92.0,92.68,89.64,94.0,91.65
2005,Feeder Heifers: Large 2,650-700 DRJ,12,89.0,83.0,89.0,84.0,95.0,,,,,90.0,89.01,91.0,88.8
2005,Feeder Heifers: Large 2,700-750 DRK,5,,,,86.0,,,,,,89.0,86.97,84.0,86.57
2005,Feeder Heifers: Large 2,750-800 DRL,1,,,,,,,,,,78.0,,,78.0
2005,Feeder Heifers: Large 2,800-850 DRM,3,,,,,72.96,,,,,,75.0,,73.66
2005,Feeder Heifers: Large 2,850-900 DRN,1,,,,,,,,,63.0,,,,63.0
2005,Feeder Heifers: Large 2,950-1000 DRP,1,,,52.5,,,,,,,,,,52.5
2005,Feeder Heifers: Medium and Large 2,200-250 QKB,556,137.73,142.88,150.72,158.58,161.32,156.33,149.62,146.13,145.57,146.98,148.24,147.34,149.85
2005,Feeder Heifers: Medium and Large 2,250-300 QKC,"2,030",131.74,138.31,144.07,150.73,150.55,147.86,138.21,137.25,140.36,133.03,138.55,136.28,140.91
2005,Feeder Heifers: Medium and Large 2,300-350 QKD,"5,739",124.86,129.53,134.57,140.37,141.55,137.16,128.82,127.08,130.5,126.47,128.47,129.97,131.27
2005,Feeder Heifers: Medium and Large 2,350-400 QKE,"8,918",117.96,121.72,126.52,132.45,132.51,128.7,120.87,120.23,121.14,118.2,120.25,121.74,123.3
2005,Feeder Heifers: Medium and Large 2,400-450 QKF,"11,916",114.11,117.03,121.42,127.06,127.1,122.64,115.21,115.5,115.45,112.6,114.36,116.54,117.74
2005,Feeder Heifers: Medium and Large 2,450-500 QKG,"11,553",108.02,111.42,116.51,121.49,121.49,117.47,111.24,111.56,110.77,107.25,109.65,111.83,112.74
2005,Feeder Heifers: Medium and Large 2,500-550 QKH,"10,141",102.82,107.0,111.45,116.02,116.84,112.59,107.46,108.18,107.45,103.88,105.2,107.19,108.44
2005,Feeder Heifers: Medium and Large 2,550-600 QKI,"7,201",98.39,100.22,105.95,111.1,110.44,107.26,104.47,105.02,103.74,101.94,101.99,104.69,104.45
2005,Feeder Heifers: Medium and Large 2,600-650 QKJ,"4,321",95.18,96.24,101.1,105.56,106.59,102.76,101.25,101.04,101.47,98.9,98.38,101.11,100.88
2005,Feeder Heifers: Medium and Large 2,650-700 QKK,"2,492",91.58,92.76,96.78,104.73,102.13,97.98,94.36,96.81,97.79,95.44,99.36,100.84,98.91
2005,Feeder Heifers: Medium and Large 2,700-750 QKL,"1,043",87.67,87.84,93.17,96.4,99.48,95.18,90.98,93.27,92.0,92.24,91.61,101.49,95.09
2005,Feeder Heifers: Medium and Large 2,750-800 QKM,533,83.91,85.08,86.72,92.77,93.29,91.79,93.6,93.21,87.32,87.76,88.01,90.33,91.19
2005,Feeder Heifers: Medium and Large 2,800-850 QKN,94,80.04,79.97,81.59,81.83,86.59,86.0,81.91,84.56,82.78,84.33,80.3,85.5,82.94
2005,Feeder Heifers: Medium and Large 2,850-900 QKO,38,,77.49,82.0,82.58,71.0,82.34,77.97,80.41,79.72,73.98,78.0,77.02,79.36
2005,Feeder Heifers: Medium and Large 2,900-950 QKA,14,75.0,,72.0,75.0,,69.0,70.0,74.38,75.0,71.98,60.0,,72.32
2005,Feeder Heifers: Small and Medium 2,200-250 CWA,23,134.42,142.0,140.64,,147.0,,124.0,130.0,,142.9,140.39,149.25,139.31
2005,Feeder Heifers: Small and Medium 2,250-300 CWB,74,127.24,130.76,130.43,140.39,141.14,142.34,134.0,127.01,127.33,128.86,129.18,129.6,130.93
2005,Feeder Heifers: Small and Medium 2,300-350 CWC,247,117.26,121.48,129.97,132.62,135.08,130.37,123.6,119.54,123.76,116.92,119.24,124.26,124.09
2005,Feeder Heifers: Small and Medium 2,350-400 CWD,657,110.15,116.95,120.76,126.45,128.59,121.43,112.5,112.81,113.86,109.58,111.98,113.84,116.05
2005,Feeder Heifers: Small and Medium 2,400-450 CWE,725,106.0,111.05,115.36,122.98,122.03,117.05,111.01,108.01,106.75,101.06,106.07,107.36,109.5
2005,Feeder Heifers: Small and Medium 2,450-500 CWF,746,101.4,105.11,109.18,116.26,117.9,110.34,106.76,104.43,102.34,98.53,101.63,101.98,104.65
2005,Feeder Heifers: Small and Medium 2,500-550 CWG,355,97.95,100.56,103.94,111.11,112.63,109.61,101.04,102.04,98.9,94.52,95.7,100.2,100.29
2005,Feeder Heifers: Small and Medium 2,550-600 CWH,180,96.73,95.91,99.72,108.0,105.47,106.27,98.12,97.86,97.41,92.45,94.68,97.25,98.35
2005,Feeder Heifers: Small and Medium 2,600-650 CWI,93,94.14,92.98,91.61,98.0,101.64,99.6,99.0,92.55,,,91.11,91.96,94.21
2005,Feeder Heifers: Small and Medium 2,650-700 CWJ,32,89.38,86.51,87.0,95.5,97.0,92.95,,,93.98,88.0,,89.0,90.2
2005,Feeder Heifers: Small and Medium 2,700-750 CWK,10,85.01,85.0,85.0,,88.0,93.0,,,85.0,,,86.0,86.17
2005,Feeder Heifers: Small and Medium 2,750-800 CWL,4,,80.0,85.5,,,,,,,,,78.0,82.22
2005,Feeder Heifers: Small and Medium 2,800-850 CWM,1,80.0,,,,,,,,,,,,80.0
2005,Feeder Heifers: Small 2,500-550 CXG,1,,95.0,,,,,,,,,,,95.0
2005,Feeder Heifers: Small 2,600-650 CXI,5,,,,94.0,,,,,,,,,94.0
2005,Feeder Heifers: Small 2,650-700 CXJ,1,,,,92.0,,,,,,,,,92.0
2005,Feeder Heifers: Small 2,700-750 CXK,1,,83.0,,,,,,,,,,,83.0
2005,Feeder Heifers: Medium and Large 2-3,250-300 GFR,17,,,,,,,129.0,,,,,,129.0
2005,Feeder Heifers: Medium and Large 2-3,300-350 GFS,33,,,,,,,118.0,,,,,129.0,123.96
2005,Feeder Heifers: Medium and Large 2-3,350-400 GFT,13,,,,,,,,,,111.0,,,111.0
2005,Feeder Heifers: Medium and Large 2-3,450-500 GFV,24,,,,,,,111.0,,,,,,111.0
2005,Feeder Heifers: Medium and Large 2-3,500-550 GFW,112,,,,115.25,,,108.0,104.0,103.0,,,,112.17
2005,Feeder Heifers: Medium and Large 2-3,550-600 GFX,12,,,,,,,,99.5,,,,,99.5
2005,Feeder Heifers: Medium and Large 2-3,600-650 GFY,13,,,,,,,,100.5,,,,,100.5
2005,Feeder Heifers: Medium and Large 2-3,650-700 GFZ,26,,,,,,,,98.5,,,,,98.5
2005,Feeder Heifers: Large 3,250-300 EIN,5,,,,140.29,,,,,,,124.19,,130.77
2005,Feeder Heifers: Large 3,300-350 EIO,6,,120.0,115.0,128.0,,,,,,,110.0,118.29,118.32
2005,Feeder Heifers: Large 3,350-400 EIP,17,110.0,110.52,115.52,120.85,,,,,,,106.75,110.68,112.55
2005,Feeder Heifers: Large 3,400-450 EIQ,16,,101.86,110.0,109.92,115.0,,,,,90.0,104.67,104.34,105.23
2005,Feeder Heifers: Large 3,450-500 EIR,6,104.0,101.0,,,113.0,,,,,,90.0,99.0,101.48
2005,Feeder Heifers: Large 3,500-550 EIS,5,93.55,,,111.0,106.53,,,,,,,,102.25
2005,Feeder Heifers: Large 3,550-600 EIT,3,,85.0,,100.0,,,,,,,93.0,,92.66
2005,Feeder Heifers: Large 3,600-650 EIU,1,,,92.0,,,,,,,,,,92.0
2005,Feeder Heifers: Large 3,650-700 EIV,2,,,,81.0,85.0,,,,,,,,82.99
2005,Feeder Heifers: Medium and Large 3,200-250 EHU,345,128.15,132.99,139.72,144.26,149.42,143.53,134.56,132.97,131.02,131.02,128.6,136.79,135.89
2005,Feeder Heifers: Medium and Large 3,250-300 EHV,885,124.24,129.46,135.19,139.69,141.79,138.0,127.38,126.62,129.97,124.64,123.1,127.41,130.56
2005,Feeder Heifers: Medium and Large 3,300-350 EHW,"3,040",117.54,120.53,126.61,131.99,132.5,126.84,120.14,118.66,120.27,118.73,119.79,121.45,122.81
2005,Feeder Heifers: Medium and Large 3,350-400 EHX,"5,694",110.95,115.77,120.45,125.46,126.56,120.76,113.99,113.28,113.54,111.76,112.24,113.48,116.32
2005,Feeder Heifers: Medium and Large 3,400-450 EHY,"6,379",107.1,110.49,115.04,119.91,120.13,115.55,109.16,109.09,108.49,106.28,107.29,109.1,110.93
2005,Feeder Heifers: Medium and Large 3,450-500 EHZ,"5,624",101.14,104.62,109.34,114.0,115.41,110.55,104.72,105.19,103.99,101.63,102.56,104.6,105.99
2005,Feeder Heifers: Medium and Large 3,500-550 EIA,"4,223",96.83,100.15,103.38,108.77,109.63,105.8,100.45,101.36,100.14,98.36,98.49,100.25,101.4
2005,Feeder Heifers: Medium and Large 3,550-600 EIB,"2,821",93.0,95.45,98.4,103.26,103.97,101.33,96.64,98.38,97.04,96.11,95.76,97.58,97.7
2005,Feeder Heifers: Medium and Large 3,600-650 EIC,"1,331",90.26,91.52,93.0,98.62,99.06,96.69,92.51,94.67,93.53,93.08,93.26,94.78,94.23
2005,Feeder Heifers: Medium and Large 3,650-700 EID,618,84.36,87.47,90.19,92.31,95.66,93.21,89.19,91.98,90.77,91.03,90.56,91.71,90.78
2005,Feeder Heifers: Medium and Large 3,700-750 EIE,205,81.35,80.96,85.03,91.86,88.92,89.01,85.43,84.81,87.93,88.25,88.11,88.31,86.8
2005,Feeder Heifers: Medium and Large 3,750-800 EIF,77,75.26,83.09,80.58,81.64,83.87,85.25,81.3,83.26,84.34,82.27,84.31,87.41,82.39
2005,Feeder Heifers: Medium and Large 3,800-850 EIG,6,,62.52,75.0,,79.0,,,75.0,,,84.0,,72.99
2005,Feeder Heifers: Medium and Large 3,850-900 EIH,1,,,,,,,,74.0,,,,,74.0
2005,Feeder Heifers: Small and Medium 3,200-250 EGO,13,122.71,135.0,117.5,136.8,,148.0,,,,,116.0,132.83,129.89
2005,Feeder Heifers: Small and Medium 3,250-300 EGP,23,117.91,119.0,,140.19,140.0,135.85,110.0,,124.73,121.0,122.24,120.0,123.86
2005,Feeder Heifers: Small and Medium 3,300-350 EGQ,59,113.44,116.47,123.56,125.55,121.94,124.16,114.69,,120.0,114.23,113.64,,116.93
2005,Feeder Heifers: Small and Medium 3,350-400 EGR,110,109.66,113.18,114.03,122.72,125.0,,108.53,111.0,108.69,,105.67,113.33,111.88
2005,Feeder Heifers: Small and Medium 3,400-450 EGS,91,105.0,109.46,109.96,117.52,116.0,112.68,103.2,,103.45,95.0,89.0,,106.64
2005,Feeder Heifers: Small and Medium 3,450-500 EGT,78,100.28,103.57,106.59,,112.9,103.33,,96.0,,,85.0,100.0,101.54
2005,Feeder Heifers: Small and Medium 3,500-550 EGU,81,96.44,99.42,100.34,,,110.0,,,,,,,97.15
2005,Feeder Heifers: Small and Medium 3,550-600 EGV,37,92.73,95.66,100.0,,,,,,,,,,93.15
2005,Feeder Heifers: Small and Medium 3,600-650 EGW,13,89.58,,,,,,,,,,,,89.58
2005,Feeder Heifers: Small and Medium 3,650-700 EGX,5,88.48,86.0,,,,,,,,,,,86.98
2005,Feeder Heifers: Small and Medium 3,700-750 EGY,2,82.99,,,,,,,,,,,,82.99
2005,Feeder Heifers: Small and Medium 3,750-800 EGZ,2,80.0,,75.0,,,,,,,,,,77.5
