Year,Type,Weight_group,Hd Cnt,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Avg
2007,Feeder Steers: Small and Medium 1,650-700 DCJ,12,,86.96,96.0,100.0,101.0,,103.0,,105.5,91.74,,,95.99
2007,Feeder Steers: Small and Medium 1,700-750 DCK,12,86.0,,,96.0,97.51,,,103.59,,92.75,,,98.08
2007,Feeder Steers: Small and Medium 1,750-800 DCL,6,,,87.0,95.0,,,,89.0,101.0,88.5,,87.0,91.2
2007,Feeder Steers: Small and Medium 1,850-900 DCN,2,,,,85.0,,,,,,,80.0,,82.54
2007,Feeder Steers: Medium and Large 1-2,450-500 DEF,13,,,,,125.0,,,,,,,,125.0
2007,Feeder Steers: Medium and Large 1-2,500-550 DEG,130,,,,125.0,113.0,,,111.41,,,,,112.48
2007,Feeder Steers: Medium and Large 1-2,550-600 DEH,154,101.54,,105.0,108.0,117.0,,,,,,106.0,,105.02
2007,Feeder Steers: Medium and Large 1-2,600-650 DEI,227,90.0,,114.0,113.91,,107.33,,108.0,113.92,,,101.5,109.36
2007,Feeder Steers: Medium and Large 1-2,650-700 DEJ,443,93.75,,99.5,,,,,115.54,115.51,,98.5,,109.23
2007,Feeder Steers: Medium and Large 1-2,700-750 DEK,210,,,98.41,99.5,,,,,105.5,,100.5,97.39,98.59
2007,Feeder Steers: Medium and Large 1-2,750-800 DEL,233,87.29,,,104.85,,,,,113.2,,,,102.09
2007,Feeder Steers: Medium and Large 1-2,800-850 DEM,360,,,,,,102.4,,,110.0,,,98.75,106.87
2007,Feeder Steers: Medium and Large 1-2,850-900 DEN,240,88.43,89.0,91.03,,,,,,,,,95.24,91.37
2007,Feeder Steers: Medium and Large 1-2,900-950 DEO,275,78.5,88.75,93.0,,,,,,,,,,90.09
2007,Feeder Steers: Medium and Large 1-2,950-1000 DEP,30,,,,,91.75,,,,,,,,91.75
2007,Feeder Steers: Small and Medium 1-2,400-450 ESK,5,,,120.0,,,,,,,,,,120.0
2007,Feeder Steers: Small and Medium 1-2,450-500 ESL,11,,,,119.0,,,,,,,,,119.0
2007,Feeder Steers: Large 2,350-400 DJD,1,,,,,,,,,,,,115.0,115.0
2007,Feeder Steers: Large 2,400-450 DJE,2,,119.0,,,,,,,,,101.0,,109.58
2007,Feeder Steers: Large 2,450-500 DJF,15,100.53,108.59,104.0,116.0,,,,,114.0,102.42,97.0,,105.16
2007,Feeder Steers: Large 2,500-550 DJG,18,,100.5,108.0,110.0,,,,108.26,111.73,94.66,100.0,93.98,101.25
2007,Feeder Steers: Large 2,550-600 DJH,46,,96.0,105.89,95.0,100.0,98.0,103.31,105.75,104.56,94.54,85.7,96.73,98.26
2007,Feeder Steers: Large 2,600-650 DJI,29,82.0,91.53,104.5,103.25,106.0,93.5,102.5,102.61,95.0,93.84,89.0,95.49,96.41
2007,Feeder Steers: Large 2,650-700 DJJ,16,,81.04,,99.0,94.5,,,,100.5,84.85,90.1,90.65,90.13
2007,Feeder Steers: Large 2,700-750 DJK,8,,,,96.92,84.69,92.0,,,,91.98,,,90.45
2007,Feeder Steers: Large 2,750-800 DJL,4,,,,,,,102.0,,,90.87,85.0,,92.21
2007,Feeder Steers: Large 2,800-850 DJM,6,,,,90.5,,,94.5,,,83.55,86.75,,87.61
2007,Feeder Steers: Large 2,850-900 DJN,5,,,,,,87.5,91.98,,,,84.87,,88.27
2007,Feeder Steers: Large 2,900-950 DJO,1,66.0,,,,,,,,,,,,66.0
2007,Feeder Steers: Large 2,950-1000 DJP,2,,,,,,65.0,85.0,,,,,,75.23
2007,Feeder Steers: Medium 2,550-600 DIH,1,,,,,,,,,,86.0,,,86.0
2007,Feeder Steers: Medium and Large 2,200-250 DHA,57,147.03,157.36,149.4,160.28,154.88,145.54,168.26,168.92,148.78,165.0,126.97,152.3,157.56
2007,Feeder Steers: Medium and Large 2,250-300 DHB,196,133.78,145.57,150.86,151.09,153.92,142.04,156.71,154.78,146.62,,135.58,140.86,148.04
2007,Feeder Steers: Medium and Large 2,300-350 DHC,716,129.02,135.87,141.26,143.28,138.42,130.62,143.28,145.48,139.46,130.91,132.35,134.79,138.39
2007,Feeder Steers: Medium and Large 2,350-400 DHD,"1,245",123.15,129.56,134.26,136.29,130.56,123.67,133.66,133.78,131.52,126.49,125.07,125.69,129.91
2007,Feeder Steers: Medium and Large 2,400-450 DHE,"2,203",114.85,123.02,127.78,127.97,123.35,117.4,126.7,123.74,121.5,119.08,119.19,120.04,122.65
2007,Feeder Steers: Medium and Large 2,450-500 DHF,"2,692",106.38,113.31,119.7,120.43,117.01,110.16,118.97,116.17,116.5,112.38,110.09,111.1,114.91
2007,Feeder Steers: Medium and Large 2,500-550 DHG,"3,451",101.5,107.71,114.95,115.67,112.16,108.08,115.17,112.75,113.42,109.02,105.38,105.96,110.54
2007,Feeder Steers: Medium and Large 2,550-600 DHH,"3,270",95.87,102.67,109.9,110.08,108.99,104.54,110.84,110.61,110.31,104.84,99.37,101.34,106.63
2007,Feeder Steers: Medium and Large 2,600-650 DHI,"3,032",92.31,96.29,103.64,106.39,106.39,101.36,110.88,108.56,107.93,101.4,96.53,95.79,103.74
2007,Feeder Steers: Medium and Large 2,650-700 DHJ,"2,251",85.99,93.3,98.91,103.6,102.95,98.51,109.61,105.19,105.21,97.61,93.07,96.21,100.42
2007,Feeder Steers: Medium and Large 2,700-750 DHK,"1,904",84.11,90.29,91.68,101.95,99.15,95.36,110.1,103.26,103.06,99.63,93.28,95.72,100.1
2007,Feeder Steers: Medium and Large 2,750-800 DHL,958,79.92,87.67,91.84,94.14,96.91,92.52,111.46,100.02,100.63,99.17,92.92,85.55,99.81
2007,Feeder Steers: Medium and Large 2,800-850 DHM,263,78.54,82.31,88.5,89.77,92.08,93.92,96.37,97.15,95.24,88.72,87.52,91.64,89.5
2007,Feeder Steers: Medium and Large 2,850-900 DHN,111,79.81,80.96,84.18,87.21,94.17,87.41,90.5,,92.01,85.32,82.99,83.17,85.89
2007,Feeder Steers: Medium and Large 2,900-950 DHO,38,72.25,76.91,82.0,83.42,90.63,85.68,,101.67,91.37,,,87.0,85.64
2007,Feeder Steers: Medium and Large 2,950-1000 DHP,31,65.5,72.55,78.79,73.0,,75.92,83.0,92.34,90.0,,77.5,78.02,77.35
2007,Feeder Steers: Medium and Large 2,1000-1050 DHQ,27,61.47,,74.5,77.76,87.32,75.51,,,,,80.0,,80.33
2007,Feeder Steers: Medium and Large 2,1050-1100 DHR,10,,65.0,74.0,70.0,70.45,70.0,,,,60.0,,,68.99
2007,Feeder Steers: Small and Medium 2,200-250 CFA,2,,,144.64,,,,,,,,,,144.64
2007,Feeder Steers: Small and Medium 2,250-300 CFB,14,130.43,135.0,147.66,151.88,146.11,,,,130.0,,133.74,129.0,140.08
2007,Feeder Steers: Small and Medium 2,300-350 CFC,102,121.54,129.37,128.45,134.57,133.44,121.51,138.21,136.25,119.0,123.09,,118.94,129.01
2007,Feeder Steers: Small and Medium 2,350-400 CFD,216,117.18,121.41,129.15,133.05,124.68,117.88,123.62,124.21,118.41,119.36,125.5,116.4,124.02
2007,Feeder Steers: Small and Medium 2,400-450 CFE,321,108.91,112.06,119.18,123.43,118.13,108.65,120.48,116.62,115.34,113.87,115.61,108.86,115.58
2007,Feeder Steers: Small and Medium 2,450-500 CFF,404,102.5,104.05,118.94,116.34,112.86,108.4,113.3,111.06,110.26,108.67,106.43,102.07,110.8
2007,Feeder Steers: Small and Medium 2,500-550 CFG,432,100.93,102.62,112.36,111.68,108.77,104.97,112.12,109.31,106.26,104.15,100.77,99.39,107.64
2007,Feeder Steers: Small and Medium 2,550-600 CFH,348,84.82,89.4,110.22,106.89,106.51,102.61,107.68,107.33,106.04,103.32,94.81,93.47,104.26
2007,Feeder Steers: Small and Medium 2,600-650 CFI,280,84.76,86.9,103.84,107.05,103.34,100.09,106.52,104.17,104.12,94.76,93.55,90.33,100.37
2007,Feeder Steers: Small and Medium 2,650-700 CFJ,109,80.91,83.0,102.0,99.05,100.11,97.76,101.99,103.41,102.5,98.29,88.03,86.22,97.64
2007,Feeder Steers: Small and Medium 2,700-750 CFK,63,79.0,88.0,94.71,95.34,95.32,81.0,99.4,99.33,100.56,99.0,90.32,,96.35
2007,Feeder Steers: Small and Medium 2,750-800 CFL,31,,85.0,96.5,91.76,94.0,90.0,99.0,99.39,97.33,,88.0,86.0,93.76
2007,Feeder Steers: Small and Medium 2,800-850 CFM,2,75.72,,,,,,,,,,,,75.72
2007,Feeder Steers: Medium and Large 2-3,400-450 GFC,10,108.0,,,,,,,,,,,,108.0
2007,Feeder Steers: Medium and Large 2-3,450-500 GFD,55,,113.0,123.5,,114.0,,,,,,,,117.02
2007,Feeder Steers: Medium and Large 2-3,500-550 GFE,25,,,112.25,,,,,110.0,,,,,111.26
2007,Feeder Steers: Medium and Large 2-3,600-650 GFG,8,,,,,107.5,,,,,,,,107.5
2007,Feeder Steers: Medium and Large 2-3,650-700 GFH,3,,89.0,,,,,,,,,,,89.0
2007,Feeder Steers: Large 3,350-400 ECN,1,,,,,,,,,,,109.0,,109.0
2007,Feeder Steers: Large 3,400-450 ECO,1,,,,,,,,,,90.0,,,90.0
2007,Feeder Steers: Large 3,450-500 ECP,11,,,,,105.0,,,,107.87,85.14,,,93.17
2007,Feeder Steers: Large 3,500-550 ECQ,3,,,,,,,,,,,90.0,89.0,89.32
2007,Feeder Steers: Large 3,550-600 ECR,4,,,,,,,,,,85.0,86.93,,86.45
2007,Feeder Steers: Large 3,600-650 ECS,3,,,,,,,,,,90.0,,75.0,79.99
2007,Feeder Steers: Large 3,650-700 ECT,1,,,,,,,99.0,,,,,,99.0
2007,Feeder Steers: Large 3,700-750 ECU,2,,,,,,,94.73,,,,,,94.73
2007,Feeder Steers: Large 3,750-800 ECV,3,,,,,,,91.98,,88.0,,,,90.64
2007,Feeder Steers: Large 3,950-1000 EZC,1,,,,,,,81.0,,,,,,81.0
2007,Feeder Steers: Medium and Large 3,200-250 EBS,25,147.0,134.4,145.21,145.0,,133.78,139.32,,138.12,,,138.96,140.07
2007,Feeder Steers: Medium and Large 3,250-300 EBT,76,131.74,135.49,135.96,136.64,128.54,129.35,141.84,140.42,133.71,133.87,126.43,133.5,134.88
2007,Feeder Steers: Medium and Large 3,300-350 EBU,343,122.79,127.88,129.48,130.67,128.64,118.94,130.86,133.03,129.26,121.01,125.65,121.2,127.49
2007,Feeder Steers: Medium and Large 3,350-400 EBV,563,115.9,122.14,125.21,125.51,121.24,116.82,126.58,124.63,123.91,115.6,120.47,115.24,121.99
2007,Feeder Steers: Medium and Large 3,400-450 EBW,895,108.42,114.92,121.42,119.2,115.52,109.12,120.87,118.7,115.88,110.46,113.53,111.44,115.91
2007,Feeder Steers: Medium and Large 3,450-500 EBX,"1,008",100.04,107.34,112.88,113.79,110.07,106.04,112.7,111.52,111.55,106.42,106.13,103.77,109.16
2007,Feeder Steers: Medium and Large 3,500-550 EBY,915,94.26,98.94,108.39,107.14,107.59,101.46,109.21,109.2,107.77,104.58,99.67,99.45,104.96
2007,Feeder Steers: Medium and Large 3,550-600 ECZ,725,88.59,93.85,101.32,104.19,104.29,98.94,105.71,106.42,105.1,98.16,94.9,89.04,100.44
2007,Feeder Steers: Medium and Large 3,600-650 ECA,434,85.19,89.94,96.5,99.3,101.27,98.09,101.04,102.45,102.96,94.5,91.01,90.8,96.06
2007,Feeder Steers: Medium and Large 3,650-700 ECB,260,82.11,88.74,93.15,96.99,95.2,95.63,98.5,100.89,100.76,92.85,88.51,85.1,93.31
2007,Feeder Steers: Medium and Large 3,700-750 ECC,100,79.22,84.52,89.15,90.94,89.98,89.55,96.12,92.02,97.78,90.58,87.68,85.09,88.58
2007,Feeder Steers: Medium and Large 3,750-800 ECD,53,74.79,82.5,84.14,86.79,83.63,89.72,,95.36,90.5,88.47,86.78,88.25,85.41
2007,Feeder Steers: Medium and Large 3,800-850 ECE,11,,78.0,80.28,,83.95,,,,85.0,76.5,77.0,,80.55
2007,Feeder Steers: Medium and Large 3,850-900 ECF,2,,,,,,,,,91.0,,74.0,,82.43
2007,Feeder Steers: Medium and Large 3,900-950 ECG,1,,,,70.0,,,,,,,,,70.0
2007,Feeder Steers: Small and Medium 3,200-250 EAM,3,,141.0,130.0,,,,,,,,,,133.56
2007,Feeder Steers: Small and Medium 3,250-300 EAN,4,117.08,,142.0,,,127.0,,,,,,,125.55
2007,Feeder Steers: Small and Medium 3,300-350 EAO,36,,,118.68,130.13,122.52,112.63,,,,111.0,110.98,107.5,117.8
2007,Feeder Steers: Small and Medium 3,350-400 EAP,72,111.88,,118.47,122.02,118.35,112.73,114.0,120.0,113.38,117.87,92.07,111.0,115.68
2007,Feeder Steers: Small and Medium 3,400-450 EAQ,74,100.0,97.55,108.55,119.79,113.65,105.25,,107.85,109.94,109.0,,97.0,110.57
2007,Feeder Steers: Small and Medium 3,450-500 EAR,102,,100.0,108.37,114.36,108.94,106.0,111.12,109.71,106.95,104.0,,93.95,109.83
2007,Feeder Steers: Small and Medium 3,500-550 EAS,60,,100.0,102.17,106.98,106.16,103.7,,,100.0,92.92,73.52,,103.06
2007,Feeder Steers: Small and Medium 3,550-600 EAT,40,,90.0,104.68,101.66,103.47,103.66,104.31,106.26,,81.0,85.0,,102.35
2007,Feeder Steers: Small and Medium 3,600-650 EAU,30,,,104.02,96.28,98.16,98.21,103.0,100.0,,,,,98.66
2007,Feeder Steers: Small and Medium 3,650-700 EAV,18,,,,91.89,93.71,,,,,80.0,,,92.26
2007,Feeder Steers: Small and Medium 3,700-750 EAW,4,,,,91.49,91.0,,,,,,,,91.37
2007,Feeder Holstein Steers: Large 2,700-750 CHK,1,,,,,,,,,,89.0,,,89.0
2007,Feeder Holstein Steers: Large 3,200-250 EDX,12,90.0,,103.82,,,,80.0,,,,,,100.93
2007,Feeder Holstein Steers: Large 3,250-300 EDY,10,,,50.0,,99.0,,83.62,,,,75.0,,83.48
2007,Feeder Holstein Steers: Large 3,300-350 EDZ,39,77.0,,94.39,85.0,87.21,,,155.0,88.0,,77.56,,89.59
2007,Feeder Holstein Steers: Large 3,350-400 EEA,36,,73.94,83.67,64.16,88.56,57.22,81.03,70.0,,,,,74.74
2007,Feeder Holstein Steers: Large 3,400-450 EEB,38,69.69,79.25,66.91,79.0,79.94,53.03,86.46,,74.6,65.0,,63.0,74.57
2007,Feeder Holstein Steers: Large 3,450-500 EEC,161,54.0,70.0,62.56,70.31,76.04,73.84,83.54,,70.0,63.99,,74.0,74.32
2007,Feeder Holstein Steers: Large 3,500-550 EED,14,73.0,68.0,73.0,,71.31,,69.43,,,65.0,,,69.52
2007,Feeder Holstein Steers: Large 3,550-600 EEE,124,,64.69,78.5,65.0,76.67,74.98,92.5,,83.0,65.0,62.67,73.0,81.94
2007,Feeder Holstein Steers: Large 3,600-650 EEF,24,,59.0,,69.41,,75.5,,80.14,70.0,71.32,,,74.68
2007,Feeder Holstein Steers: Large 3,650-700 EEG,93,,56.02,73.75,66.12,72.92,,85.74,67.0,81.3,,,,77.66
2007,Feeder Holstein Steers: Large 3,700-750 EEH,27,,71.0,71.8,,81.75,,,,59.29,,,,73.07
2007,Feeder Holstein Steers: Large 3,750-800 EEI,64,,57.0,,73.87,74.62,,82.0,,,54.72,,,75.7
2007,Feeder Holstein Steers: Large 3,800-850 EEJ,131,,,,,81.0,,77.0,,,,,71.25,75.77
2007,Feeder Holstein Steers: Large 3,850-900 EEK,1,46.0,,,,,,,,,,,,46.0
2007,Feeder Holstein Steers: Large 3,900-950 EEL,8,,57.0,,60.66,56.0,,,,,,,,59.63
2007,Feeder Holstein Steers: Large 3,950-1000 EEM,15,,,,,,,,,,,,64.0,64.0
2007,Feeder Holstein Steers: Large 3,1050-1100 EEN,1,,,,,,60.0,,,,,,,60.0
2007,Feeder Holstein Steers: Medium and Large 3,500-550 CVF,9,,,,,83.5,,,,,,,,83.5
2007,Feeder Holstein Steers: Medium and Large 3,550-600 CVG,4,,,,,77.5,,,,,,,,77.5
2007,Feeder Holstein Steers: Medium and Large 3,700-750 CVJ,70,,77.0,,,,,,,,,,,77.0
2007,Feeder Holstein Steers: Medium and Large 3,850-900 CVM,56,,71.35,,,,,,,,,,,71.35
2007,Feeder Bulls: Large 1,300-350 DUA,3,,,,,,,,,,119.14,,,119.14
2007,Feeder Bulls: Large 1,350-400 DUB,7,,,,,126.0,,,,105.0,109.49,116.0,,111.93
2007,Feeder Bulls: Large 1,400-450 DUC,10,,,,,,,,,107.95,105.01,106.0,,106.29
2007,Feeder Bulls: Large 1,450-500 DUD,15,,,,,,,,,103.0,102.0,96.32,102.0,99.99
2007,Feeder Bulls: Large 1,500-550 DUE,15,,,,,,106.0,,,104.5,93.43,90.0,90.15,94.22
2007,Feeder Bulls: Large 1,550-600 DUF,9,,,,108.0,,,,,,92.04,91.42,88.53,92.77
2007,Feeder Bulls: Large 1,600-650 DUG,12,86.0,91.5,,94.5,,,,,100.0,89.83,,80.0,89.66
2007,Feeder Bulls: Large 1,650-700 DUH,2,,,,95.0,,,,,,,,79.0,86.97
2007,Feeder Bulls: Large 1,700-750 DUI,17,,,79.0,,,,98.0,100.0,78.0,76.0,77.02,75.12,78.73
2007,Feeder Bulls: Large 1,750-800 DUJ,4,,80.0,,87.0,,85.0,,,,,,80.0,83.03
2007,Feeder Bulls: Medium 1,500-550 DUP,1,,,,,,,,101.0,,,,,101.0
2007,Feeder Bulls: Medium and Large 1,200-250 CAA,286,151.93,157.44,159.96,157.61,162.34,157.18,173.15,168.51,169.54,168.0,156.17,155.16,162.95
2007,Feeder Bulls: Medium and Large 1,250-300 CAB,658,137.82,142.9,149.3,155.23,156.14,147.71,158.16,159.3,154.29,142.31,142.06,141.41,150.37
2007,Feeder Bulls: Medium and Large 1,300-350 CAC,"1,337",129.94,134.56,139.69,143.67,142.77,135.52,145.51,147.53,142.8,134.34,134.29,134.27,139.28
2007,Feeder Bulls: Medium and Large 1,350-400 CAD,"1,799",120.92,129.53,133.71,136.25,135.04,126.01,136.77,135.39,131.56,128.19,127.82,127.18,130.79
2007,Feeder Bulls: Medium and Large 1,400-450 CAE,"2,242",114.82,124.48,129.05,129.56,125.1,121.33,129.56,125.93,124.79,123.35,122.65,123.62,124.4
2007,Feeder Bulls: Medium and Large 1,450-500 CAF,"2,166",107.31,114.18,119.47,120.77,117.58,112.82,120.45,117.33,116.53,112.84,111.79,111.9,115.57
2007,Feeder Bulls: Medium and Large 1,500-550 CAG,"2,262",100.77,106.93,113.98,114.55,111.95,105.81,113.0,110.62,110.91,105.29,102.81,104.49,108.89
2007,Feeder Bulls: Medium and Large 1,550-600 CAH,"2,011",94.66,101.36,107.33,109.83,107.9,100.92,109.28,108.21,108.15,99.71,98.27,98.84,104.64
2007,Feeder Bulls: Medium and Large 1,600-650 CAI,"1,441",89.66,93.59,101.41,105.76,103.64,97.48,105.92,104.83,106.42,95.18,93.26,91.99,100.44
2007,Feeder Bulls: Medium and Large 1,650-700 CAJ,778,84.94,90.47,95.34,100.8,99.48,93.85,102.16,101.71,101.9,90.97,88.72,87.0,95.93
2007,Feeder Bulls: Medium and Large 1,700-750 CAK,347,79.1,84.26,89.99,95.34,94.98,91.75,99.08,97.62,98.21,89.81,88.2,86.15,91.4
2007,Feeder Bulls: Medium and Large 1,750-800 CAL,188,80.51,82.8,86.72,91.62,92.56,88.88,91.2,93.15,93.1,87.66,84.32,83.68,88.2
2007,Feeder Bulls: Medium and Large 1,800-850 CAM,93,74.81,79.94,86.93,88.03,88.5,86.46,94.47,90.42,91.26,83.52,81.29,79.2,86.28
2007,Feeder Bulls: Medium and Large 1,850-900 CAN,41,89.0,79.0,286.5,84.69,87.12,79.0,88.66,91.34,87.07,82.07,82.94,78.8,104.79
2007,Feeder Bulls: Medium and Large 1,900-950 CAO,11,,,83.0,,84.0,,86.0,88.74,85.0,,74.0,78.0,84.65
2007,Feeder Bulls: Medium and Large 1,950-1000 CAP,1,,,,,,,80.5,,,,,,80.5
2007,Feeder Bulls: Medium and Large 1,1000-1050 CAQ,5,,,,70.0,,,79.0,,,,,,71.79
2007,Feeder Bulls: Small and Medium 1,200-250 DVA,2,142.0,,120.0,,,,,,,,,,130.02
2007,Feeder Bulls: Small and Medium 1,250-300 DVB,16,,120.0,139.23,146.7,,,152.33,145.58,145.0,116.0,,,142.32
2007,Feeder Bulls: Small and Medium 1,300-350 DVC,83,118.08,126.2,130.4,137.01,130.24,124.23,138.22,146.48,135.39,127.03,123.98,128.61,129.77
