Year,Type,Weight_group,Hd Cnt,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Avg
2014,Feeder Steers: Medium and Large 2,600-650 DHI,"2,227",160.96,167.12,184.47,181.38,195.25,203.88,216.31,214.67,222.21,226.85,232.9,235.23,209.29
2014,Feeder Steers: Medium and Large 2,650-700 DHJ,"1,218",155.46,157.84,171.47,175.73,185.43,194.29,204.29,206.47,213.27,218.14,225.21,224.14,203.12
2014,Feeder Steers: Medium and Large 2,700-750 DHK,768,146.79,152.77,164.12,171.37,174.36,185.65,199.72,197.13,204.95,211.77,215.94,218.57,190.43
2014,Feeder Steers: Medium and Large 2,750-800 DHL,257,140.66,142.49,154.67,161.65,170.44,182.79,194.71,195.61,187.97,203.09,208.6,210.86,178.43
2014,Feeder Steers: Medium and Large 2,800-850 DHM,68,136.39,152.5,158.26,156.65,160.06,,183.53,187.4,,196.5,,191.01,160.06
2014,Feeder Steers: Medium and Large 2,850-900 DHN,64,130.0,144.0,,149.0,158.33,168.5,184.0,169.49,,195.0,,,165.38
2014,Feeder Steers: Medium and Large 2,900-950 DHO,20,,,,143.7,175.7,,,,186.0,,,,163.7
2014,Feeder Steers: Medium and Large 3,200-250 EBS,7,,241.91,,,271.72,304.33,,,,,,,268.59
2014,Feeder Steers: Medium and Large 3,250-300 EBT,58,223.06,239.31,248.0,208.02,268.41,298.99,314.07,308.97,320.65,337.76,323.27,,293.35
2014,Feeder Steers: Medium and Large 3,300-350 EBU,413,215.57,211.05,234.39,228.31,237.43,271.97,290.8,303.69,296.36,304.1,318.06,332.34,283.57
2014,Feeder Steers: Medium and Large 3,350-400 EBV,782,203.71,205.29,221.71,222.07,227.13,242.14,263.93,269.71,275.66,289.34,303.88,306.22,264.66
2014,Feeder Steers: Medium and Large 3,400-450 EBW,862,194.08,195.25,204.41,209.78,215.08,232.49,245.59,251.08,259.92,268.63,279.61,291.41,245.79
2014,Feeder Steers: Medium and Large 3,450-500 EBX,"1,051",180.08,181.99,196.18,200.01,203.82,222.3,233.1,238.05,244.44,252.28,264.9,274.66,233.18
2014,Feeder Steers: Medium and Large 3,500-550 EBY,880,166.99,170.22,185.96,190.28,197.49,211.49,221.44,223.63,228.15,235.55,248.14,254.34,220.03
2014,Feeder Steers: Medium and Large 3,550-600 ECZ,635,161.56,162.71,175.84,181.15,190.89,200.59,213.9,217.08,219.71,226.47,232.92,231.59,213.3
2014,Feeder Steers: Medium and Large 3,600-650 ECA,420,153.67,157.48,166.79,173.52,183.22,191.34,204.38,206.24,211.01,215.75,221.37,219.85,200.47
2014,Feeder Steers: Medium and Large 3,650-700 ECB,146,144.15,147.74,157.31,168.51,178.73,186.73,194.25,197.54,201.49,206.29,209.32,214.02,193.78
2014,Feeder Steers: Medium and Large 3,700-750 ECC,64,140.01,,153.93,154.42,,179.31,188.61,191.64,194.51,188.47,204.85,204.9,185.38
2014,Feeder Steers: Medium and Large 3,750-800 ECD,6,,,,,,,,,198.05,162.0,,190.0,189.32
2014,Feeder Steers: Medium and Large 3,800-850 ECE,2,,,,,,,180.0,,,,,,180.0
2014,Feeder Holstein Steers: Medium and Large 1-2,600-650 CPH,9,,,,150.0,,,,,,,,,150.0
2014,Feeder Holstein Steers: Medium and Large 1-2,700-750 CPJ,31,,,,137.25,,,,,,,,,137.25
2014,Feeder Holstein Steers: Large 2-3,750-800 EDP,65,,,,,,,,,215.0,,,,215.0
2014,Feeder Holstein Steers: Large 3,500-550 EED,13,,,,,,169.5,200.0,,,,,,174.13
2014,Feeder Holstein Steers: Large 3,550-600 EEE,23,,,,,,,191.16,,,,,,191.16
2014,Feeder Holstein Steers: Large 3,600-650 EEF,25,,,,,,170.0,,,,,,,170.0
2014,Feeder Holstein Steers: Large 3,650-700 EEG,38,,,,,,,181.5,,,,,,181.5
2014,Feeder Holstein Steers: Large 3,700-750 EEH,48,,,,,,161.25,,,,,,,161.25
2014,Feeder Holstein Steers: Medium and Large 3,800-850 CVL,58,,,,,,,,,,,218.0,,218.0
2014,Feeder Bulls: Medium and Large 1,200-250 CAA,323,242.84,253.13,270.24,277.11,291.78,315.89,334.09,361.53,371.95,361.29,371.38,388.3,333.49
2014,Feeder Bulls: Medium and Large 1,250-300 CAB,785,237.82,240.26,260.26,259.89,283.8,302.46,317.57,342.4,345.13,344.21,346.5,367.16,315.48
2014,Feeder Bulls: Medium and Large 1,300-350 CAC,"2,038",229.55,234.58,247.87,254.56,259.94,280.79,308.97,323.7,325.23,323.61,335.24,348.9,291.63
2014,Feeder Bulls: Medium and Large 1,350-400 CAD,"2,441",216.8,220.05,231.71,234.58,243.0,262.03,285.46,294.09,298.77,303.36,313.25,323.27,269.1
2014,Feeder Bulls: Medium and Large 1,400-450 CAE,"4,131",202.35,208.4,218.9,218.95,225.01,243.56,263.47,267.1,273.0,284.65,298.92,303.08,252.73
2014,Feeder Bulls: Medium and Large 1,450-500 CAF,"3,668",190.99,194.16,209.33,210.09,214.6,231.14,244.1,246.14,257.15,266.4,278.63,283.13,234.72
2014,Feeder Bulls: Medium and Large 1,500-550 CAG,"3,086",178.75,185.32,198.29,197.58,203.94,218.41,232.28,225.84,236.87,243.15,253.7,262.63,220.74
2014,Feeder Bulls: Medium and Large 1,550-600 CAH,"2,076",167.26,173.66,185.0,185.71,195.78,205.96,218.63,213.31,221.74,226.98,238.97,245.29,207.22
2014,Feeder Bulls: Medium and Large 1,600-650 CAI,"1,331",158.12,162.63,171.87,177.81,185.4,193.79,205.21,203.08,210.25,214.1,221.9,226.32,194.57
2014,Feeder Bulls: Medium and Large 1,650-700 CAJ,669,150.32,154.68,163.82,166.07,175.37,186.07,197.0,194.49,201.15,203.61,213.73,215.63,184.45
2014,Feeder Bulls: Medium and Large 1,700-750 CAK,373,140.87,147.93,156.09,157.72,169.47,175.61,185.46,180.57,187.94,193.83,203.67,209.2,175.52
2014,Feeder Bulls: Medium and Large 1,750-800 CAL,148,136.3,139.45,148.57,149.88,158.5,161.69,173.55,174.48,186.88,180.52,196.39,203.01,163.97
2014,Feeder Bulls: Medium and Large 1,800-850 CAM,4,,138.1,,,,,,,,,,,138.1
2014,Feeder Bulls: Medium and Large 1-2,550-600 HAH,13,,,,,,,,220.0,,,,,220.0
2014,Feeder Bulls: Medium and Large 2,200-250 CBA,381,230.77,233.32,255.18,257.24,273.31,297.89,315.9,343.13,339.9,346.09,350.44,364.07,312.04
2014,Feeder Bulls: Medium and Large 2,250-300 CBB,"1,129",224.43,229.49,250.01,247.87,266.83,284.55,306.41,324.09,324.1,330.05,333.79,346.49,298.22
2014,Feeder Bulls: Medium and Large 2,300-350 CBC,"2,401",216.38,218.86,236.89,237.76,244.68,267.57,295.85,304.25,310.12,311.47,318.0,327.29,273.04
2014,Feeder Bulls: Medium and Large 2,350-400 CBD,"3,727",205.57,208.64,222.54,223.03,231.09,247.25,271.08,278.95,283.78,289.09,301.07,307.74,254.55
2014,Feeder Bulls: Medium and Large 2,400-450 CBE,"5,623",192.16,196.67,209.92,210.52,216.75,231.36,250.4,253.86,262.39,272.81,285.6,288.88,239.6
2014,Feeder Bulls: Medium and Large 2,450-500 CBF,"5,671",181.63,186.15,199.2,199.56,206.35,222.8,234.35,236.02,243.72,252.83,263.73,269.93,225.82
2014,Feeder Bulls: Medium and Large 2,500-550 CBG,"4,844",170.41,173.89,188.59,188.73,196.38,210.52,221.44,219.86,225.18,233.36,242.55,249.09,212.64
2014,Feeder Bulls: Medium and Large 2,550-600 CBH,"3,372",158.48,163.61,176.06,181.01,188.04,199.04,210.05,208.82,212.89,218.8,227.67,232.79,201.32
2014,Feeder Bulls: Medium and Large 2,600-650 CBI,"2,108",150.38,155.68,165.82,171.45,179.12,189.75,198.96,197.74,203.72,206.5,215.55,219.56,192.33
2014,Feeder Bulls: Medium and Large 2,650-700 CBJ,"1,123",141.96,144.99,155.98,160.56,171.91,178.19,189.01,187.26,193.05,197.79,203.99,210.59,181.81
2014,Feeder Bulls: Medium and Large 2,700-750 CBK,625,136.5,142.06,147.87,153.2,159.74,172.75,182.89,181.47,184.57,190.78,199.09,199.29,172.44
2014,Feeder Bulls: Medium and Large 2,750-800 CBL,326,128.95,130.47,140.36,147.5,150.69,164.42,176.18,176.02,178.23,182.95,190.95,192.56,162.79
2014,Feeder Bulls: Medium and Large 2,800-850 CBM,39,127.48,127.15,,132.08,145.06,157.65,168.5,172.47,167.37,172.66,,186.65,152.65
2014,Feeder Bulls: Medium and Large 2,850-900 CBN,2,,,,,,140.99,,,,,,,140.99
2014,Feeder Bulls: Medium and Large 2,900-950 CBO,2,,,,,119.92,,,,,,,,119.92
2014,Feeder Bulls: Medium and Large 3,200-250 ENW,106,226.02,227.87,256.76,256.31,,263.47,289.65,316.97,330.61,325.62,327.76,327.3,302.02
2014,Feeder Bulls: Medium and Large 3,250-300 ENX,356,213.83,221.29,241.13,222.2,247.62,262.7,289.47,310.55,316.88,314.35,312.91,324.29,284.91
2014,Feeder Bulls: Medium and Large 3,300-350 ENY,"1,252",204.22,206.8,221.63,226.06,232.47,242.81,275.98,284.54,290.79,290.79,296.88,308.14,255.53
2014,Feeder Bulls: Medium and Large 3,350-400 ENZ,"2,002",194.2,195.45,211.07,213.53,221.29,235.41,256.21,265.5,267.83,274.53,285.01,294.67,242.43
2014,Feeder Bulls: Medium and Large 3,400-450 EOA,"2,806",182.21,186.42,197.52,200.7,205.58,222.8,235.49,241.56,247.71,258.21,267.8,271.65,229.82
2014,Feeder Bulls: Medium and Large 3,450-500 EOB,"2,942",171.18,175.24,187.61,190.83,195.94,213.74,223.59,224.35,230.27,240.85,252.16,256.53,218.66
2014,Feeder Bulls: Medium and Large 3,500-550 EOC,"2,293",160.52,166.2,177.07,182.01,187.92,200.93,211.11,211.9,215.31,222.02,231.45,237.64,205.78
2014,Feeder Bulls: Medium and Large 3,550-600 EOD,"1,450",149.27,153.89,167.78,173.5,177.85,190.65,201.43,203.45,205.11,209.86,216.61,218.9,195.6
2014,Feeder Bulls: Medium and Large 3,600-650 EOE,812,140.79,144.04,154.19,157.8,168.99,179.07,190.52,189.93,194.97,198.9,205.17,207.8,185.67
2014,Feeder Bulls: Medium and Large 3,650-700 EOF,391,135.64,140.06,148.55,151.22,162.68,170.21,181.44,179.0,184.12,188.44,193.96,198.5,177.99
2014,Feeder Bulls: Medium and Large 3,700-750 EOG,215,126.9,132.17,142.47,143.5,154.57,163.81,172.79,175.44,175.98,180.57,187.47,188.8,171.46
2014,Feeder Bulls: Medium and Large 3,750-800 EOH,112,125.0,124.12,129.65,129.3,135.72,159.1,169.72,156.95,170.25,174.14,181.65,181.3,163.47
2014,Feeder Bulls: Medium and Large 3,800-850 EOI,8,118.51,,126.5,,,,,,,,172.5,179.0,149.14
2014,Feeder Bulls: Small 3,400-450 EMI,2,196.0,,,,,,,,,,,,196.0
2014,Feeder Heifers: Medium 1,400-450 DKE,5,,,,,,,,,,40.0,,,40.0
2014,Feeder Heifers: Medium and Large 1,200-250 EUG,333,225.58,222.68,237.99,252.55,258.78,280.38,309.23,321.15,326.31,338.42,335.33,340.12,300.29
2014,Feeder Heifers: Medium and Large 1,250-300 EUH,815,211.36,215.38,228.68,232.45,246.31,269.28,292.07,302.66,300.38,314.06,319.91,326.37,278.04
2014,Feeder Heifers: Medium and Large 1,300-350 EUI,"2,384",203.11,204.59,221.0,225.48,235.6,254.76,277.9,282.51,286.97,299.58,310.72,317.8,259.81
2014,Feeder Heifers: Medium and Large 1,350-400 EUJ,"3,148",192.22,194.02,207.95,213.83,225.0,242.45,257.63,270.03,269.4,281.31,290.4,297.43,245.07
2014,Feeder Heifers: Medium and Large 1,400-450 EUK,"3,879",180.03,184.53,198.06,203.61,213.31,228.0,239.27,243.25,249.08,260.46,271.26,274.29,226.85
2014,Feeder Heifers: Medium and Large 1,450-500 EUL,"4,134",172.49,178.96,190.97,195.59,202.32,217.91,230.52,230.75,234.55,242.8,250.49,256.68,215.31
2014,Feeder Heifers: Medium and Large 1,500-550 EUM,"4,177",165.84,171.14,183.89,189.31,195.9,210.7,221.36,221.39,226.11,231.06,237.6,241.81,208.95
2014,Feeder Heifers: Medium and Large 1,550-600 EUN,"3,410",158.93,163.26,179.27,180.4,188.98,199.94,215.37,215.12,218.87,225.21,227.49,231.99,204.98
2014,Feeder Heifers: Medium and Large 1,600-650 EUO,"2,978",150.8,159.14,166.13,170.54,178.56,192.57,205.29,205.81,211.87,219.94,220.67,223.77,194.5
2014,Feeder Heifers: Medium and Large 1,650-700 EUP,"1,264",146.05,148.95,158.85,165.2,172.47,178.42,195.64,195.51,203.82,205.95,211.53,210.26,184.58
2014,Feeder Heifers: Medium and Large 1,700-750 EUQ,560,138.54,148.48,151.7,154.83,162.19,170.16,184.14,187.8,188.63,205.85,203.43,200.26,172.89
2014,Feeder Heifers: Medium and Large 1,750-800 EUR,317,133.31,139.12,144.45,150.4,155.29,175.02,178.91,184.08,183.53,205.86,196.13,186.59,165.32
2014,Feeder Heifers: Medium and Large 1,800-850 EUS,238,135.63,140.59,149.0,147.11,161.82,,,,,196.43,196.99,,152.2
2014,Feeder Heifers: Medium and Large 1,850-900 EUT,26,,,145.0,143.59,,,,,,,,,144.29
2014,Feeder Heifers: Medium and Large 1,900-950 EUA,31,,,151.75,,,,,140.0,,,,,149.46
2014,Feeder Heifers: Medium and Large 1,950-1000 EUB,3,,121.0,,,,,,,,,,,121.0
2014,Feeder Heifers: Medium and Large 1-2,400-450 DOE,38,,,206.34,,,,,,,,,,206.34
2014,Feeder Heifers: Medium and Large 1-2,500-550 DOG,30,,,193.94,,,,,,,,,,193.94
2014,Feeder Heifers: Medium and Large 1-2,550-600 DOH,8,,,,,,,,,,225.0,,,225.0
2014,Feeder Heifers: Medium and Large 1-2,600-650 DOI,149,,,,,,,,,216.8,,231.48,,226.9
2014,Feeder Heifers: Medium and Large 1-2,650-700 DOJ,83,,,162.0,,,,,,,228.5,,,210.93
2014,Feeder Heifers: Medium and Large 1-2,700-750 DOK,172,,,155.0,,,,205.75,,205.75,214.5,,,202.72
2014,Feeder Heifers: Medium and Large 1-2,750-800 DOL,88,,147.47,148.5,,,,,,,211.0,,,182.07
2014,Feeder Heifers: Medium and Large 1-2,800-850 DOM,130,,,,,,182.75,,,,,,205.75,194.12
2014,Feeder Heifers: Medium and Large 2,200-250 QKB,357,212.62,215.23,222.84,231.43,240.76,266.8,291.01,301.89,298.05,311.69,315.73,322.59,278.32
2014,Feeder Heifers: Medium and Large 2,250-300 QKC,"1,316",199.61,200.85,216.51,216.35,236.63,258.58,277.97,283.2,287.32,298.75,306.48,315.12,262.97
2014,Feeder Heifers: Medium and Large 2,300-350 QKD,"3,298",192.49,195.74,210.35,214.36,225.39,243.45,264.48,269.63,272.39,283.95,294.37,299.73,245.71
2014,Feeder Heifers: Medium and Large 2,350-400 QKE,"4,722",181.57,185.75,200.32,205.64,215.36,229.89,245.7,254.03,256.19,268.24,276.54,281.66,231.92
2014,Feeder Heifers: Medium and Large 2,400-450 QKF,"6,916",172.41,177.37,191.86,196.4,204.45,220.31,230.84,233.46,238.01,246.0,256.89,262.99,220.06
2014,Feeder Heifers: Medium and Large 2,450-500 QKG,"7,134",165.28,170.79,184.71,189.93,195.56,210.85,222.49,223.19,226.42,233.1,239.43,244.86,211.79
2014,Feeder Heifers: Medium and Large 2,500-550 QKH,"5,778",156.2,162.75,176.34,182.45,190.38,201.75,213.61,215.48,218.57,224.16,227.88,232.81,204.49
2014,Feeder Heifers: Medium and Large 2,550-600 QKI,"4,329",149.98,154.91,167.41,174.25,181.98,193.77,205.46,208.18,210.88,216.41,220.56,224.4,197.38
2014,Feeder Heifers: Medium and Large 2,600-650 QKJ,"2,599",142.13,148.41,160.71,171.59,176.16,186.49,195.65,202.61,200.66,207.74,211.42,215.5,185.68
2014,Feeder Heifers: Medium and Large 2,650-700 QKK,"1,685",138.32,144.63,152.31,160.75,169.3,186.4,194.58,194.57,191.98,199.48,202.55,206.07,182.54
2014,Feeder Heifers: Medium and Large 2,700-750 QKL,781,133.04,135.08,151.37,151.68,163.06,172.15,179.41,182.91,184.85,191.54,194.45,196.05,169.75
2014,Feeder Heifers: Medium and Large 2,750-800 QKM,445,123.01,129.64,140.18,148.0,153.05,176.87,171.31,178.31,177.64,191.97,186.86,192.5,167.54
2014,Feeder Heifers: Medium and Large 2,800-850 QKN,61,124.02,,131.55,144.19,,,,,176.5,175.1,,186.35,150.99
2014,Feeder Heifers: Medium and Large 2,850-900 QKO,44,,,132.24,,146.0,154.0,,148.99,157.1,180.0,,,159.94
2014,Feeder Heifers: Medium and Large 2,900-950 QKA,61,,,119.95,,138.0,145.97,,,175.5,,160.0,,166.03
2014,Feeder Heifers: Medium and Large 3,200-250 EHU,165,204.44,205.58,213.87,219.81,226.56,248.99,271.68,281.84,288.58,294.82,298.39,304.21,254.0
2014,Feeder Heifers: Medium and Large 3,250-300 EHV,439,194.07,198.37,212.63,205.78,214.9,237.16,261.66,268.0,271.67,279.31,285.37,291.53,249.17
2014,Feeder Heifers: Medium and Large 3,300-350 EHW,"1,830",181.38,186.16,200.21,203.61,213.18,231.25,247.44,254.13,255.68,269.23,275.19,281.75,236.46
2014,Feeder Heifers: Medium and Large 3,350-400 EHX,"2,695",170.19,177.07,189.84,195.23,203.3,219.5,233.26,238.26,243.23,254.17,261.19,266.1,222.81
2014,Feeder Heifers: Medium and Large 3,400-450 EHY,"3,713",161.09,167.8,181.28,188.19,194.75,209.29,220.6,224.55,226.9,234.52,246.55,246.41,212.32
2014,Feeder Heifers: Medium and Large 3,450-500 EHZ,"3,414",154.43,159.38,173.82,179.76,187.63,201.43,213.01,215.41,216.94,221.43,230.55,233.21,203.95
2014,Feeder Heifers: Medium and Large 3,500-550 EIA,"2,305",146.03,149.76,165.19,173.05,181.49,192.18,202.92,205.78,207.69,211.82,218.5,222.39,195.13
2014,Feeder Heifers: Medium and Large 3,550-600 EIB,"1,397",138.66,143.51,156.37,164.61,174.11,184.07,192.7,193.9,198.42,203.17,209.32,212.24,186.46
2014,Feeder Heifers: Medium and Large 3,600-650 EIC,848,131.05,130.34,148.78,152.99,167.88,176.71,185.83,187.0,191.17,196.04,199.79,200.73,179.33
2014,Feeder Heifers: Medium and Large 3,650-700 EID,387,128.06,125.06,142.29,143.99,158.65,170.33,175.11,179.12,181.16,190.8,190.89,194.29,174.04
2014,Feeder Heifers: Medium and Large 3,700-750 EIE,190,117.63,124.9,132.39,137.31,148.46,164.4,164.18,172.03,174.56,179.57,185.86,186.37,166.06
2014,Feeder Heifers: Medium and Large 3,750-800 EIF,120,,115.0,125.51,131.02,136.41,151.56,165.48,170.94,168.83,174.9,180.87,179.33,156.53
