Year,Type,Weight_group,Hd Cnt,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Avg
2015,Feeder Holstein Steers: Large 2-3,900-950 EDS,27,,,,,,190.1,,,,,,,190.1
2015,Feeder Holstein Steers: Large 3,600-650 EEF,6,,,,,,,,162.5,,,,,162.5
2015,Feeder Holstein Steers: Large 3,800-850 EEJ,241,,,196.0,,199.75,,202.0,,173.5,,,,192.74
2015,Feeder Holstein Steers: Large 3,850-900 EEK,226,179.85,,160.5,,,,,,141.0,,,133.5,153.61
2015,Feeder Holstein Steers: Large 3,900-950 EEL,31,,,,,,170.1,,,,,,,170.1
2015,Feeder Bulls: Medium and Large 1,200-250 CAA,295,390.54,397.3,404.26,413.39,390.02,398.78,368.97,367.18,341.44,271.13,270.91,248.7,365.09
2015,Feeder Bulls: Medium and Large 1,250-300 CAB,689,359.47,371.6,379.36,376.19,369.26,375.7,346.9,339.87,301.04,254.5,252.06,227.62,334.74
2015,Feeder Bulls: Medium and Large 1,300-350 CAC,"1,272",340.01,342.49,351.54,344.19,336.33,341.69,319.36,320.49,263.17,240.01,235.23,216.22,311.3
2015,Feeder Bulls: Medium and Large 1,350-400 CAD,"1,572",316.9,313.7,324.53,319.17,309.12,306.53,287.99,286.1,243.52,227.96,219.89,203.94,281.93
2015,Feeder Bulls: Medium and Large 1,400-450 CAE,"2,904",293.1,297.11,304.56,298.28,287.98,289.67,264.65,261.71,232.76,209.81,203.16,192.21,262.1
2015,Feeder Bulls: Medium and Large 1,450-500 CAF,"2,548",273.35,273.77,283.95,279.37,269.78,271.86,251.53,242.4,215.21,195.7,188.49,177.76,241.19
2015,Feeder Bulls: Medium and Large 1,500-550 CAG,"2,389",254.14,251.4,258.8,256.27,250.12,252.8,229.57,221.26,202.94,178.32,174.93,164.02,224.06
2015,Feeder Bulls: Medium and Large 1,550-600 CAH,"1,870",234.44,235.59,245.54,239.09,237.5,238.31,219.63,210.9,185.94,167.51,164.47,149.35,210.11
2015,Feeder Bulls: Medium and Large 1,600-650 CAI,"1,346",221.97,215.32,227.58,228.5,224.76,225.33,211.19,203.36,168.71,157.41,153.33,134.49,191.28
2015,Feeder Bulls: Medium and Large 1,650-700 CAJ,734,207.17,203.72,212.3,217.35,210.51,216.59,203.67,194.66,170.58,152.48,143.43,126.11,179.73
2015,Feeder Bulls: Medium and Large 1,700-750 CAK,428,192.69,192.43,201.67,206.93,198.32,204.87,187.25,183.0,154.87,141.71,137.06,118.72,172.09
2015,Feeder Bulls: Medium and Large 1,750-800 CAL,169,193.34,,189.18,193.06,196.31,194.09,174.57,181.12,150.27,138.98,137.45,112.24,163.32
2015,Feeder Bulls: Medium and Large 1,800-850 CAM,21,,,184.72,,,191.34,,169.0,143.37,141.78,,107.45,160.72
2015,Feeder Bulls: Medium and Large 2,200-250 CBA,416,365.02,365.09,384.33,377.96,365.14,368.43,348.94,335.15,278.8,255.88,248.89,226.18,337.84
2015,Feeder Bulls: Medium and Large 2,250-300 CBB,"1,098",339.03,345.8,354.85,354.99,351.45,351.75,329.68,318.62,264.65,238.75,234.27,217.55,310.56
2015,Feeder Bulls: Medium and Large 2,300-350 CBC,"2,116",319.63,325.62,333.27,328.25,322.88,325.06,303.89,296.62,250.99,225.94,217.62,205.66,292.44
2015,Feeder Bulls: Medium and Large 2,350-400 CBD,"2,842",295.33,300.62,314.46,306.05,296.54,295.46,272.92,265.66,234.62,212.42,204.05,192.98,267.65
2015,Feeder Bulls: Medium and Large 2,400-450 CBE,"5,282",277.69,282.75,292.52,285.51,277.87,277.52,254.18,248.2,219.43,198.16,189.49,178.3,247.98
2015,Feeder Bulls: Medium and Large 2,450-500 CBF,"5,654",259.92,262.19,271.08,266.51,260.2,259.31,240.76,229.92,207.78,184.1,176.62,165.25,231.05
2015,Feeder Bulls: Medium and Large 2,500-550 CBG,"5,073",240.49,242.53,250.42,246.65,241.93,241.23,225.54,214.38,188.5,170.0,164.94,150.06,211.94
2015,Feeder Bulls: Medium and Large 2,550-600 CBH,"3,794",225.88,225.14,234.87,230.53,228.33,228.9,214.58,206.07,176.99,160.84,154.65,141.31,196.88
2015,Feeder Bulls: Medium and Large 2,600-650 CBI,"2,459",212.14,208.45,218.29,217.84,216.65,216.26,204.91,196.49,167.73,153.32,145.96,131.2,186.9
2015,Feeder Bulls: Medium and Large 2,650-700 CBJ,"1,231",203.39,200.05,209.38,207.42,205.8,205.92,195.32,187.2,159.66,144.32,139.97,124.12,175.95
2015,Feeder Bulls: Medium and Large 2,700-750 CBK,681,195.16,190.98,194.31,194.4,195.74,195.18,186.27,179.88,156.57,137.19,134.29,119.35,169.28
2015,Feeder Bulls: Medium and Large 2,750-800 CBL,369,191.12,180.37,184.12,188.94,186.68,186.5,180.6,172.6,146.18,132.98,127.04,114.83,164.07
2015,Feeder Bulls: Medium and Large 2,800-850 CBM,51,172.0,,172.9,182.5,191.53,172.64,161.5,169.61,,126.5,107.17,96.58,153.68
2015,Feeder Bulls: Medium and Large 2,850-900 CBN,7,,,173.77,,187.52,140.49,,,180.0,,,,168.97
2015,Feeder Bulls: Medium and Large 2-3,450-500 GGO,8,,,,,,,,,,185.0,,,185.0
2015,Feeder Bulls: Medium and Large 3,200-250 ENW,163,333.85,329.82,360.08,347.11,344.46,349.76,326.84,312.65,250.34,233.66,233.29,206.59,322.44
2015,Feeder Bulls: Medium and Large 3,250-300 ENX,420,318.23,317.5,345.87,336.97,338.46,329.07,307.38,293.98,250.1,229.56,219.95,197.4,305.07
2015,Feeder Bulls: Medium and Large 3,300-350 ENY,"1,205",302.5,305.23,314.78,310.79,305.48,309.77,286.6,271.94,236.0,206.3,207.48,191.86,277.74
2015,Feeder Bulls: Medium and Large 3,350-400 ENZ,"1,752",284.68,284.17,299.13,291.14,285.49,286.4,257.91,251.44,223.47,196.48,191.25,177.4,254.99
2015,Feeder Bulls: Medium and Large 3,400-450 EOA,"2,959",263.64,265.96,275.97,270.85,265.31,265.77,243.35,235.01,207.4,185.82,177.73,166.91,236.07
2015,Feeder Bulls: Medium and Large 3,450-500 EOB,"3,364",248.07,254.44,257.75,254.52,247.39,246.4,230.44,221.2,191.9,171.35,165.31,152.26,221.28
2015,Feeder Bulls: Medium and Large 3,500-550 EOC,"2,718",229.67,231.06,239.32,235.26,231.24,232.46,218.17,205.75,178.34,159.19,154.0,138.86,202.4
2015,Feeder Bulls: Medium and Large 3,550-600 EOD,"1,697",216.71,213.66,227.78,218.55,219.83,220.33,207.08,196.95,172.06,151.19,149.69,131.31,190.56
2015,Feeder Bulls: Medium and Large 3,600-650 EOE,937,202.26,205.41,211.02,208.15,207.7,206.92,196.67,187.84,160.66,143.22,137.09,123.64,177.71
2015,Feeder Bulls: Medium and Large 3,650-700 EOF,497,193.31,194.27,194.17,196.68,194.34,194.35,185.63,181.01,148.26,134.59,128.99,120.18,168.36
2015,Feeder Bulls: Medium and Large 3,700-750 EOG,272,182.45,181.16,178.08,192.34,184.75,184.04,180.84,176.74,147.55,129.99,123.89,107.95,163.85
2015,Feeder Bulls: Medium and Large 3,750-800 EOH,96,178.18,178.44,172.61,176.19,175.74,175.1,170.81,159.72,126.93,109.49,121.21,100.05,158.19
2015,Feeder Bulls: Medium and Large 3,800-850 EOI,16,,180.0,177.0,182.0,177.67,187.41,,,147.0,,,97.52,168.95
2015,Feeder Heifers: Medium and Large 1,200-250 EUG,290,356.49,346.24,358.51,370.23,353.6,355.0,310.58,329.73,283.62,248.74,250.8,218.62,331.42
2015,Feeder Heifers: Medium and Large 1,250-300 EUH,580,323.38,334.09,335.07,338.08,327.48,331.17,319.7,303.25,285.2,229.34,219.63,206.11,306.65
2015,Feeder Heifers: Medium and Large 1,300-350 EUI,"1,441",303.97,307.41,316.75,318.08,309.76,310.8,285.56,281.26,238.85,215.28,210.8,198.04,277.25
2015,Feeder Heifers: Medium and Large 1,350-400 EUJ,"1,758",281.29,283.6,296.69,290.39,281.64,283.82,264.46,257.43,216.22,202.98,202.09,175.84,254.73
2015,Feeder Heifers: Medium and Large 1,400-450 EUK,"2,575",260.32,262.63,273.3,270.76,264.06,262.28,246.4,236.78,205.99,187.62,186.15,162.39,237.79
2015,Feeder Heifers: Medium and Large 1,450-500 EUL,"2,573",248.54,245.83,258.15,254.23,246.41,247.9,228.04,222.67,191.12,174.82,170.41,152.14,224.61
2015,Feeder Heifers: Medium and Large 1,500-550 EUM,"2,755",235.68,231.44,243.7,238.89,235.74,237.06,222.29,215.0,178.49,166.88,156.18,144.9,208.6
2015,Feeder Heifers: Medium and Large 1,550-600 EUN,"2,446",222.21,223.22,233.37,230.97,229.04,226.37,216.99,210.35,175.48,157.51,149.82,137.75,201.41
2015,Feeder Heifers: Medium and Large 1,600-650 EUO,"1,570",210.44,206.11,218.01,220.07,217.88,217.88,207.9,200.79,171.25,152.08,145.86,133.75,188.37
2015,Feeder Heifers: Medium and Large 1,650-700 EUP,"1,037",202.92,193.23,205.9,210.18,205.76,209.43,195.72,191.41,158.39,149.86,145.19,130.07,186.02
2015,Feeder Heifers: Medium and Large 1,700-750 EUQ,658,188.94,182.66,191.19,200.38,201.53,199.73,183.83,184.47,160.95,152.56,139.93,132.64,181.06
2015,Feeder Heifers: Medium and Large 1,750-800 EUR,261,189.28,183.18,195.9,190.76,177.38,186.29,176.01,179.35,150.82,134.56,153.47,122.74,172.02
2015,Feeder Heifers: Medium and Large 1,800-850 EUS,166,176.52,180.0,177.0,182.92,,202.03,222.0,186.95,146.0,138.59,130.05,,183.92
2015,Feeder Heifers: Medium and Large 1,850-900 EUT,23,,,177.0,172.5,,183.0,,,,140.0,125.01,,168.86
2015,Feeder Heifers: Medium and Large 1,900-950 EUA,5,,,,,,,,,,133.99,126.11,,130.85
2015,Feeder Heifers: Medium and Large 1,950-1000 EUB,2,,,,,,,,,138.24,,,,138.24
2015,Feeder Heifers: Medium and Large 1,1000-1050 EUC,9,,,,,,,170.0,,131.64,,,,157.28
2015,Feeder Heifers: Medium and Large 1-2,550-600 DOH,35,,,,237.0,,,,219.0,,,,,226.47
2015,Feeder Heifers: Medium and Large 1-2,600-650 DOI,10,,,228.0,,,,,,151.0,,,,197.17
2015,Feeder Heifers: Medium and Large 1-2,650-700 DOJ,18,,,218.0,,,,204.0,,,,,,208.55
2015,Feeder Heifers: Medium and Large 1-2,700-750 DOK,46,,,213.5,,,,212.24,,,,,,212.78
2015,Feeder Heifers: Medium and Large 1-2,750-800 DOL,42,,,210.0,,222.0,,,,,,,,220.52
2015,Feeder Heifers: Medium and Large 1-2,800-850 DOM,420,,,,,213.07,194.0,203.08,,,,,,203.56
2015,Feeder Heifers: Medium and Large 1-2,850-900 DON,93,,,210.0,,187.5,,198.96,,,,,,191.8
2015,Feeder Heifers: Medium and Large 2,200-250 QKB,286,323.28,324.7,333.55,341.06,329.5,330.77,313.29,303.71,255.11,220.26,226.54,206.23,300.78
2015,Feeder Heifers: Medium and Large 2,250-300 QKC,966,306.7,315.24,320.81,318.72,309.21,314.43,300.53,285.85,241.95,214.46,206.37,190.67,282.5
2015,Feeder Heifers: Medium and Large 2,300-350 QKD,"2,199",289.09,289.69,301.28,300.2,292.58,292.78,275.54,259.38,227.17,203.1,198.21,181.72,261.31
2015,Feeder Heifers: Medium and Large 2,350-400 QKE,"3,295",268.76,270.71,281.44,278.37,269.98,271.49,254.27,242.99,212.93,188.44,186.54,165.77,241.73
2015,Feeder Heifers: Medium and Large 2,400-450 QKF,"5,215",250.65,249.9,262.25,260.16,253.95,253.33,236.43,226.92,196.47,177.78,172.9,154.77,225.25
2015,Feeder Heifers: Medium and Large 2,450-500 QKG,"5,818",234.97,234.31,248.11,245.67,239.23,241.47,224.99,216.68,183.01,167.63,160.58,146.58,210.16
2015,Feeder Heifers: Medium and Large 2,500-550 QKH,"5,387",226.01,222.15,234.56,232.02,229.15,230.42,219.04,209.0,178.31,159.43,151.16,137.4,200.92
2015,Feeder Heifers: Medium and Large 2,550-600 QKI,"3,776",217.31,213.01,221.63,221.25,220.57,220.5,211.53,203.21,172.64,154.54,146.1,131.73,192.6
2015,Feeder Heifers: Medium and Large 2,600-650 QKJ,"2,460",206.38,200.89,206.13,211.61,207.95,209.77,201.62,196.52,169.38,147.21,143.77,125.45,184.17
2015,Feeder Heifers: Medium and Large 2,650-700 QKK,"1,259",194.13,192.6,196.44,198.32,195.36,199.41,192.69,186.7,165.21,145.14,138.23,122.76,177.75
2015,Feeder Heifers: Medium and Large 2,700-750 QKL,737,188.99,184.34,186.88,190.02,190.68,191.42,194.65,184.96,160.59,136.89,131.47,114.84,177.52
2015,Feeder Heifers: Medium and Large 2,750-800 QKM,277,170.1,175.84,179.74,183.65,183.44,186.88,176.34,174.35,152.61,133.12,118.44,108.68,168.8
2015,Feeder Heifers: Medium and Large 2,800-850 QKN,77,185.5,,171.64,166.64,185.0,178.95,171.95,160.51,165.0,124.99,115.5,,171.14
2015,Feeder Heifers: Medium and Large 2,850-900 QKO,47,166.64,,,,184.0,182.68,159.51,160.0,137.96,,,,173.03
2015,Feeder Heifers: Medium and Large 2,900-950 QKA,16,,,,178.0,,157.01,,,,137.01,132.47,,164.5
2015,Feeder Heifers: Medium and Large 3,200-250 EHU,131,311.01,305.17,327.99,319.47,310.43,303.76,300.03,292.05,275.61,216.84,205.46,183.93,290.83
2015,Feeder Heifers: Medium and Large 3,250-300 EHV,345,290.49,300.45,308.09,310.17,295.8,290.92,279.68,274.57,211.61,201.97,199.48,188.95,272.14
2015,Feeder Heifers: Medium and Large 3,300-350 EHW,"1,458",273.13,273.66,285.44,282.71,276.12,274.15,256.88,244.53,215.03,186.48,183.95,164.67,248.22
2015,Feeder Heifers: Medium and Large 3,350-400 EHX,"2,287",257.88,254.18,266.24,266.1,257.89,258.18,240.72,228.87,201.36,177.62,172.15,152.02,232.9
2015,Feeder Heifers: Medium and Large 3,400-450 EHY,"3,455",239.25,237.65,250.53,249.28,243.31,246.03,226.29,217.64,186.38,165.94,162.91,144.45,216.02
2015,Feeder Heifers: Medium and Large 3,450-500 EHZ,"3,372",226.02,227.07,237.05,235.98,232.27,233.76,219.76,210.02,176.29,156.69,153.1,134.08,204.06
2015,Feeder Heifers: Medium and Large 3,500-550 EIA,"2,474",217.15,215.14,223.25,221.84,219.47,220.11,209.58,202.48,174.49,150.68,146.33,128.07,191.02
2015,Feeder Heifers: Medium and Large 3,550-600 EIB,"1,444",207.06,204.06,209.75,211.03,209.81,209.0,199.94,193.43,164.88,144.38,137.76,122.06,185.08
2015,Feeder Heifers: Medium and Large 3,600-650 EIC,893,194.96,193.44,199.11,197.87,196.86,198.46,192.53,185.45,160.99,137.59,131.76,116.9,176.58
2015,Feeder Heifers: Medium and Large 3,650-700 EID,447,188.88,183.94,186.24,187.52,186.37,191.12,184.34,176.9,152.6,129.95,123.32,112.24,172.88
2015,Feeder Heifers: Medium and Large 3,700-750 EIE,287,179.68,170.9,184.64,182.39,175.04,181.26,177.11,170.52,146.42,121.35,125.07,106.39,172.95
2015,Feeder Heifers: Medium and Large 3,750-800 EIF,91,171.95,,174.74,173.12,173.41,174.5,173.42,,140.36,,,98.35,168.76
2015,Feeder Heifers: Medium and Large 3,800-850 EIG,9,,,,169.0,,162.52,,,158.0,,105.99,,152.15
